cod_loja,mes,receita
685,10,3107.938860759494
685,11,3471.162891566264
685,12,6414.339629629629
715,1,7083.355620437955
715,2,5810.759357142858
715,3,7081.157122302152
715,4,6726.061151079135
715,5,10061.822661870501
715,6,8810.262463768115
715,7,6583.1957246376805
715,8,8472.36385714286
715,9,7257.066402877693
715,10,6941.52419117647
715,11,7938.370072463766
715,12,19047.269136690644
2730,1,7083.355620437955
2730,2,5810.759357142858
2730,3,7081.157122302152
2730,4,6726.061151079135
2730,5,10061.822661870501
2730,6,8810.262463768115
2730,7,6583.1957246376805
2730,8,8472.36385714286
2730,9,7257.066402877693
2730,10,6941.52419117647
2730,11,7938.370072463766
2730,12,19047.269136690644
730,1,5288.764028776977
730,2,4515.507050359711
730,3,5534.646258992804
730,4,5578.669927007296
730,5,8359.887050359712
730,6,7701.259352517983
730,7,5756.965144927535
730,8,6809.347153284673
730,9,6037.47426470588
730,10,5923.407259259257
730,11,7222.226739130431
730,12,13220.515357142856
952,1,5288.764028776977
952,2,4515.507050359711
952,3,5534.646258992804
952,4,5578.669927007296
952,5,8359.887050359712
952,6,7701.259352517983
952,7,5756.965144927535
952,8,6809.347153284673
952,9,6037.47426470588
952,10,5923.407259259257
952,11,7222.226739130431
952,12,13220.515357142856
733,1,6633.458959999999
733,2,5638.357389558229
733,3,6752.85306451612
733,4,6645.206300813005
733,5,10191.202295081968
733,6,9047.486250000004
733,7,6942.469959349587
733,8,8580.188669354839
733,9,7149.810439999995
733,10,7201.667570850196
733,11,8906.626275303637
733,12,22121.085520000004
750,1,8864.671262939964
750,2,6867.763084677409
750,3,8715.605776397513
750,4,8950.634041666664
750,5,13582.105363825367
750,6,11197.429959183668
750,7,8594.647567567574
750,8,11147.784665271965
750,9,8836.21364389234
750,10,9611.311446540889
750,11,10877.383690721652
750,12,22906.9538556701
1502,1,8864.671262939964
1502,2,6867.763084677409
1502,3,8715.605776397513
1502,4,8950.634041666664
1502,5,13582.105363825367
1502,6,11197.429959183668
1502,7,8594.647567567574
1502,8,11147.784665271965
1502,9,8836.21364389234
1502,10,9611.311446540889
1502,11,10877.383690721652
1502,12,22906.9538556701
1885,1,8864.671262939964
1885,2,6867.763084677409
1885,3,8715.605776397513
1885,4,8950.634041666664
1885,5,13582.105363825367
1885,6,11197.429959183668
1885,7,8594.647567567574
1885,8,11147.784665271965
1885,9,8836.21364389234
1885,10,9611.311446540889
1885,11,10877.383690721652
1885,12,22906.9538556701
2733,1,8864.671262939964
2733,2,6867.763084677409
2733,3,8715.605776397513
2733,4,8950.634041666664
2733,5,13582.105363825367
2733,6,11197.429959183668
2733,7,8594.647567567574
2733,8,11147.784665271965
2733,9,8836.21364389234
2733,10,9611.311446540889
2733,11,10877.383690721652
2733,12,22906.9538556701
756,1,9450.287129629633
756,2,7823.410555555557
756,3,9109.32897196262
756,4,8741.319541284403
756,5,13023.61708737864
756,6,11015.246203703713
756,7,9786.669333333335
756,8,11527.453238095231
756,9,10426.053207547167
756,10,9611.986019417478
756,11,11323.755277777767
756,12,19537.35114285716
1335,1,9450.287129629633
1335,2,7823.410555555557
1335,3,9109.32897196262
1335,4,8741.319541284403
1335,5,13023.61708737864
1335,6,11015.246203703713
1335,7,9786.669333333335
1335,8,11527.453238095231
1335,9,10426.053207547167
1335,10,9611.986019417478
1335,11,11323.755277777767
1335,12,19537.35114285716
1398,1,9450.287129629633
1398,2,7823.410555555557
1398,3,9109.32897196262
1398,4,8741.319541284403
1398,5,13023.61708737864
1398,6,11015.246203703713
1398,7,9786.669333333335
1398,8,11527.453238095231
1398,9,10426.053207547167
1398,10,9611.986019417478
1398,11,11323.755277777767
1398,12,19537.35114285716
1595,1,9450.287129629633
1595,2,7823.410555555557
1595,3,9109.32897196262
1595,4,8741.319541284403
1595,5,13023.61708737864
1595,6,11015.246203703713
1595,7,9786.669333333335
1595,8,11527.453238095231
1595,9,10426.053207547167
1595,10,9611.986019417478
1595,11,11323.755277777767
1595,12,19537.35114285716
777,1,3465.0049056603784
777,2,2804.8496363636373
777,3,3651.301851851852
777,4,3610.0281818181816
777,5,5157.099464285713
777,6,4365.379642857143
777,7,3602.1082142857144
777,8,4607.587500000001
777,9,3859.3269090909102
777,10,3787.376851851853
777,11,4183.465999999999
777,12,11152.234545454548
791,1,6866.827597402599
791,2,4727.077758620688
791,3,5399.007582417582
791,4,5525.156469298243
791,5,8015.8192156862715
791,6,6761.081792656591
791,7,5054.470899122808
791,8,6434.392394678497
791,9,5409.250840707963
791,10,5535.184197802209
791,11,7265.838012958961
791,12,10855.00265658747
813,1,5626.9650672645685
813,2,4836.9704845815
813,3,6036.065438596491
813,4,5373.364059829057
813,5,8275.178666666669
813,6,6657.963153526968
813,7,5915.4281666666675
813,8,7374.62668032787
813,9,5670.905291666667
813,10,6154.169282700422
813,11,7064.068041666661
813,12,18387.026182572612
820,1,7688.93357575758
820,2,6061.726646706588
820,3,7275.823433734937
820,4,7449.329024390247
820,5,10288.427393939393
820,6,8662.378253012044
820,7,7259.954662576682
820,8,9408.198802395204
820,9,7776.525670731706
820,10,7813.124060606059
820,11,9474.526855345914
820,12,21096.2674691358
857,1,7932.05131233596
857,2,6402.618479381446
857,3,7518.211825192803
857,4,6779.171188630483
857,5,9610.248508997427
857,6,8077.325512820514
857,7,6739.336956521745
857,8,9270.960077922078
857,9,7306.545953002611
857,10,7519.526927083331
857,11,8944.379558441551
857,12,18667.745825545146
3621,1,7932.05131233596
3621,2,6402.618479381446
3621,3,7518.211825192803
3621,4,6779.171188630483
3621,5,9610.248508997427
3621,6,8077.325512820514
3621,7,6739.336956521745
3621,8,9270.960077922078
3621,9,7306.545953002611
3621,10,7519.526927083331
3621,11,8944.379558441551
3621,12,18667.745825545146
861,1,4152.373282442747
861,2,2985.9393846153844
861,3,3422.7176296296298
861,4,3665.0251851851845
861,5,4824.262794117648
861,6,4426.993308823531
861,7,3298.636846153846
861,8,3857.338120300753
861,9,3256.5269629629624
861,10,3347.1622388059714
861,11,5213.539015151517
861,12,6386.087080291972
866,1,12495.448129675811
866,2,9788.788068459666
866,3,11991.453589108916
866,4,11845.291493975905
866,5,17860.64415274464
866,6,15146.694062499999
866,7,12217.389206730768
866,8,14677.811864406784
866,9,12193.338333333324
866,10,13073.475514705891
866,11,15561.807058823517
866,12,28748.927807881795
3057,1,12495.448129675811
3057,2,9788.788068459666
3057,3,11991.453589108916
3057,4,11845.291493975905
3057,5,17860.64415274464
3057,6,15146.694062499999
3057,7,12217.389206730768
3057,8,14677.811864406784
3057,9,12193.338333333324
3057,10,13073.475514705891
3057,11,15561.807058823517
3057,12,28748.927807881795
885,1,16325.862409909905
885,2,12563.073870246079
885,3,14930.419597315442
885,4,14926.158095238083
885,5,21199.006860986545
885,6,17789.413370535705
885,7,13990.297454954938
885,8,17833.487142857142
885,9,14758.59045146728
885,10,15513.00478555304
885,11,17872.015382882888
885,12,39630.79000000006
907,1,7272.559696969701
907,2,6243.256726190472
907,3,7834.770119760474
907,4,7105.622916666664
907,5,10043.081916167665
907,6,8687.323674698793
907,7,7147.483214285711
907,8,9170.460714285708
907,9,7245.665269461076
907,10,7402.711197604792
907,11,9924.19601190476
907,12,19116.132994011983
914,1,10102.454074074074
914,2,8329.968545454545
914,3,8987.002881355935
914,4,10341.945925925924
914,5,14814.085818181808
914,6,12111.425000000005
914,7,9505.098703703705
914,8,11509.383157894736
914,9,9335.878771929822
914,10,9628.083518518522
914,11,12277.524727272727
914,12,27768.265454545453
929,1,11864.849106753825
929,2,8470.419479392627
929,3,10154.333194748366
929,4,10792.706145374448
929,5,15755.158644444457
929,6,12474.58154708521
929,7,10968.852735426004
929,8,13063.94412026727
929,9,11730.588724832209
929,10,11309.885627802698
929,11,14470.968388520969
929,12,21003.3034368071
1861,1,11864.849106753825
1861,2,8470.419479392627
1861,3,10154.333194748366
1861,4,10792.706145374448
1861,5,15755.158644444457
1861,6,12474.58154708521
1861,7,10968.852735426004
1861,8,13063.94412026727
1861,9,11730.588724832209
1861,10,11309.885627802698
1861,11,14470.968388520969
1861,12,21003.3034368071
1918,1,11864.849106753825
1918,2,8470.419479392627
1918,3,10154.333194748366
1918,4,10792.706145374448
1918,5,15755.158644444457
1918,6,12474.58154708521
1918,7,10968.852735426004
1918,8,13063.94412026727
1918,9,11730.588724832209
1918,10,11309.885627802698
1918,11,14470.968388520969
1918,12,21003.3034368071
2452,1,11864.849106753825
2452,2,8470.419479392627
2452,3,10154.333194748366
2452,4,10792.706145374448
2452,5,15755.158644444457
2452,6,12474.58154708521
2452,7,10968.852735426004
2452,8,13063.94412026727
2452,9,11730.588724832209
2452,10,11309.885627802698
2452,11,14470.968388520969
2452,12,21003.3034368071
936,1,3501.696785714286
936,2,2351.019259259259
936,3,2691.586785714286
936,4,2724.295555555556
936,5,3479.9696296296293
936,6,3015.726296296296
936,7,2081.159642857143
936,8,3178.6564285714276
936,9,2190.6061538461536
936,10,2507.7503571428574
936,11,3620.4888888888895
936,12,4683.796071428572
938,1,7678.414932432432
938,2,6311.009798657714
938,3,7566.170479452059
938,4,7664.544333333332
938,5,12558.399139072842
938,6,10057.977533333333
938,7,7145.647533333329
938,8,10889.493424657536
938,9,7808.5820945945925
938,10,8633.226527777773
938,11,8911.226455696202
938,12,19563.398527607358
944,1,2754.8900000000003
944,2,1792.7233333333331
944,3,2244.4725925925927
944,4,2552.8799999999997
944,5,3293.4785714285717
944,6,3409.7367857142854
944,7,2135.114642857143
944,8,2968.557037037037
944,9,1920.043928571428
944,10,2289.2582142857145
944,11,3207.7585185185185
944,12,4916.671923076924
2665,1,2754.8900000000003
2665,2,1792.7233333333331
2665,3,2244.4725925925927
2665,4,2552.8799999999997
2665,5,3293.4785714285717
2665,6,3409.7367857142854
2665,7,2135.114642857143
2665,8,2968.557037037037
2665,9,1920.043928571428
2665,10,2289.2582142857145
2665,11,3207.7585185185185
2665,12,4916.671923076924
950,1,4100.856851851852
950,2,2710.607636363636
950,3,2868.9465384615387
950,4,3003.2470000000008
950,5,4294.109215686274
950,6,3273.1792727272737
950,7,2450.7821428571433
950,8,3013.478333333333
950,9,2985.716981132076
950,10,2842.9018867924524
950,11,5085.826346153846
950,12,5593.638461538461
2580,1,4100.856851851852
2580,2,2710.607636363636
2580,3,2868.9465384615387
2580,4,3003.2470000000008
2580,5,4294.109215686274
2580,6,3273.1792727272737
2580,7,2450.7821428571433
2580,8,3013.478333333333
2580,9,2985.716981132076
2580,10,2842.9018867924524
2580,11,5085.826346153846
2580,12,5593.638461538461
967,1,3248.4666666666667
967,2,1848.314285714286
967,3,2492.1623214285723
967,4,2673.719811320755
967,5,3923.5623214285706
967,6,2715.7131481481483
967,7,2357.8498181818177
967,8,2899.1713207547173
967,9,2691.1796363636386
967,10,2561.365094339623
967,11,3915.5130188679245
967,12,4212.323333333335
975,1,12143.994055472282
975,2,8455.27629381059
975,3,10792.43535022356
975,4,10652.201968911919
975,5,15900.423026987593
975,6,13192.784214390587
975,7,10213.525494830144
975,8,13019.051860119036
975,9,10546.01750371473
975,10,11372.41850411369
975,11,14774.039483919247
975,12,22828.379887133204
2341,1,12143.994055472282
2341,2,8455.27629381059
2341,3,10792.43535022356
2341,4,10652.201968911919
2341,5,15900.423026987593
2341,6,13192.784214390587
2341,7,10213.525494830144
2341,8,13019.051860119036
2341,9,10546.01750371473
2341,10,11372.41850411369
2341,11,14774.039483919247
2341,12,22828.379887133204
3512,1,12143.994055472282
3512,2,8455.27629381059
3512,3,10792.43535022356
3512,4,10652.201968911919
3512,5,15900.423026987593
3512,6,13192.784214390587
3512,7,10213.525494830144
3512,8,13019.051860119036
3512,9,10546.01750371473
3512,10,11372.41850411369
3512,11,14774.039483919247
3512,12,22828.379887133204
3533,1,12143.994055472282
3533,2,8455.27629381059
3533,3,10792.43535022356
3533,4,10652.201968911919
3533,5,15900.423026987593
3533,6,13192.784214390587
3533,7,10213.525494830144
3533,8,13019.051860119036
3533,9,10546.01750371473
3533,10,11372.41850411369
3533,11,14774.039483919247
3533,12,22828.379887133204
3539,1,12143.994055472282
3539,2,8455.27629381059
3539,3,10792.43535022356
3539,4,10652.201968911919
3539,5,15900.423026987593
3539,6,13192.784214390587
3539,7,10213.525494830144
3539,8,13019.051860119036
3539,9,10546.01750371473
3539,10,11372.41850411369
3539,11,14774.039483919247
3539,12,22828.379887133204
3565,1,12143.994055472282
3565,2,8455.27629381059
3565,3,10792.43535022356
3565,4,10652.201968911919
3565,5,15900.423026987593
3565,6,13192.784214390587
3565,7,10213.525494830144
3565,8,13019.051860119036
3565,9,10546.01750371473
3565,10,11372.41850411369
3565,11,14774.039483919247
3565,12,22828.379887133204
3566,1,12143.994055472282
3566,2,8455.27629381059
3566,3,10792.43535022356
3566,4,10652.201968911919
3566,5,15900.423026987593
3566,6,13192.784214390587
3566,7,10213.525494830144
3566,8,13019.051860119036
3566,9,10546.01750371473
3566,10,11372.41850411369
3566,11,14774.039483919247
3566,12,22828.379887133204
3568,1,12143.994055472282
3568,2,8455.27629381059
3568,3,10792.43535022356
3568,4,10652.201968911919
3568,5,15900.423026987593
3568,6,13192.784214390587
3568,7,10213.525494830144
3568,8,13019.051860119036
3568,9,10546.01750371473
3568,10,11372.41850411369
3568,11,14774.039483919247
3568,12,22828.379887133204
3636,1,12143.994055472282
3636,2,8455.27629381059
3636,3,10792.43535022356
3636,4,10652.201968911919
3636,5,15900.423026987593
3636,6,13192.784214390587
3636,7,10213.525494830144
3636,8,13019.051860119036
3636,9,10546.01750371473
3636,10,11372.41850411369
3636,11,14774.039483919247
3636,12,22828.379887133204
1008,1,6027.32132352941
1008,2,4367.133165467626
1008,3,6053.680214285709
1008,4,5947.337050359705
1008,5,7887.509925925927
1008,6,6843.151521739125
1008,7,5732.623211678832
1008,8,7282.534275362318
1008,9,5626.685620437956
1008,10,5759.127194244603
1008,11,6882.125362318841
1008,12,16612.86834532374
3138,1,6027.32132352941
3138,2,4367.133165467626
3138,3,6053.680214285709
3138,4,5947.337050359705
3138,5,7887.509925925927
3138,6,6843.151521739125
3138,7,5732.623211678832
3138,8,7282.534275362318
3138,9,5626.685620437956
3138,10,5759.127194244603
3138,11,6882.125362318841
3138,12,16612.86834532374
1013,1,10583.606250000003
1013,2,8227.170215827338
1013,3,9348.441785714276
1013,4,9228.030642857142
1013,5,11947.247785714284
1013,6,10266.690928571426
1013,7,8989.909142857148
1013,8,10879.216
1013,9,9406.198857142866
1013,10,9811.805886524822
1013,11,11820.24957142857
1013,12,21912.758129496415
1025,1,9366.801389891692
1025,2,7418.188425925924
1025,3,8722.58759493671
1025,4,9332.802142857136
1025,5,14109.144682395654
1025,6,11715.741480144405
1025,7,8646.208229927008
1025,8,11796.013597785979
1025,9,9188.925145985395
1025,10,9597.08784671533
1025,11,11111.227142857153
1025,12,24526.466509945734
1094,1,9366.801389891692
1094,2,7418.188425925924
1094,3,8722.58759493671
1094,4,9332.802142857136
1094,5,14109.144682395654
1094,6,11715.741480144405
1094,7,8646.208229927008
1094,8,11796.013597785979
1094,9,9188.925145985395
1094,10,9597.08784671533
1094,11,11111.227142857153
1094,12,24526.466509945734
1862,1,9366.801389891692
1862,2,7418.188425925924
1862,3,8722.58759493671
1862,4,9332.802142857136
1862,5,14109.144682395654
1862,6,11715.741480144405
1862,7,8646.208229927008
1862,8,11796.013597785979
1862,9,9188.925145985395
1862,10,9597.08784671533
1862,11,11111.227142857153
1862,12,24526.466509945734
2296,1,9366.801389891692
2296,2,7418.188425925924
2296,3,8722.58759493671
2296,4,9332.802142857136
2296,5,14109.144682395654
2296,6,11715.741480144405
2296,7,8646.208229927008
2296,8,11796.013597785979
2296,9,9188.925145985395
2296,10,9597.08784671533
2296,11,11111.227142857153
2296,12,24526.466509945734
3415,1,9366.801389891692
3415,2,7418.188425925924
3415,3,8722.58759493671
3415,4,9332.802142857136
3415,5,14109.144682395654
3415,6,11715.741480144405
3415,7,8646.208229927008
3415,8,11796.013597785979
3415,9,9188.925145985395
3415,10,9597.08784671533
3415,11,11111.227142857153
3415,12,24526.466509945734
1034,1,5350.150535714288
1034,2,4883.087543859647
1034,3,5904.022499999999
1034,4,5295.731272727272
1034,5,8169.909272727274
1034,6,7280.826428571431
1034,7,5476.480357142857
1034,8,7180.46236363636
1034,9,5769.8452727272725
1034,10,5572.640000000001
1034,11,6958.084642857141
1034,12,17484.830178571417
1039,1,7445.728773584909
1039,2,4942.4795391705065
1039,3,5850.976919431277
1039,4,6274.02188405797
1039,5,8941.44948598131
1039,6,7512.481488372091
1039,7,5538.522731481475
1039,8,7540.817630331758
1039,9,5997.720938967134
1039,10,6480.811273584903
1039,11,9526.974460093901
1039,12,11548.989074074068
1059,1,16025.097060439573
1059,2,12945.793406593417
1059,3,14688.075179063348
1059,4,15592.651178160926
1059,5,23322.9481111111
1059,6,18684.171294765838
1059,7,14331.041329639891
1059,8,18764.246565096943
1059,9,15190.733616438354
1059,10,16484.82606648201
1059,11,18894.788547486034
1059,12,38157.350294906195
2173,1,16025.097060439573
2173,2,12945.793406593417
2173,3,14688.075179063348
2173,4,15592.651178160926
2173,5,23322.9481111111
2173,6,18684.171294765838
2173,7,14331.041329639891
2173,8,18764.246565096943
2173,9,15190.733616438354
2173,10,16484.82606648201
2173,11,18894.788547486034
2173,12,38157.350294906195
2755,1,16025.097060439573
2755,2,12945.793406593417
2755,3,14688.075179063348
2755,4,15592.651178160926
2755,5,23322.9481111111
2755,6,18684.171294765838
2755,7,14331.041329639891
2755,8,18764.246565096943
2755,9,15190.733616438354
2755,10,16484.82606648201
2755,11,18894.788547486034
2755,12,38157.350294906195
1073,1,3361.5084615384617
1073,2,2402.0771428571425
1073,3,2836.983399999999
1073,4,2477.477307692308
1073,5,4546.052452830189
1073,6,3296.105925925924
1073,7,2581.863461538461
1073,8,3197.451632653061
1073,9,3564.5405000000005
1073,10,3404.978974358975
1073,11,5676.26487804878
1073,12,7070.919811320751
1082,1,4931.920363636362
1082,2,4095.5597272727296
1082,3,4599.474636363636
1082,4,4755.719351851852
1082,5,7189.690277777777
1082,6,5638.895727272726
1082,7,4520.722592592592
1082,8,6066.248055555557
1082,9,4632.502777777779
1082,10,4664.0716666666685
1082,11,5078.181743119268
1082,12,11996.972568807334
1093,1,13264.482172131147
1093,2,9391.973181818179
1093,3,10654.34103734441
1093,4,10896.364279835389
1093,5,14594.129670781898
1093,6,12181.197310924368
1093,7,10333.688495934963
1093,8,12086.890699588474
1093,9,10373.085000000003
1093,10,10506.64320987654
1093,11,15854.628451882869
1093,12,19156.54033333334
2165,1,13264.482172131147
2165,2,9391.973181818179
2165,3,10654.34103734441
2165,4,10896.364279835389
2165,5,14594.129670781898
2165,6,12181.197310924368
2165,7,10333.688495934963
2165,8,12086.890699588474
2165,9,10373.085000000003
2165,10,10506.64320987654
2165,11,15854.628451882869
2165,12,19156.54033333334
2166,1,13264.482172131147
2166,2,9391.973181818179
2166,3,10654.34103734441
2166,4,10896.364279835389
2166,5,14594.129670781898
2166,6,12181.197310924368
2166,7,10333.688495934963
2166,8,12086.890699588474
2166,9,10373.085000000003
2166,10,10506.64320987654
2166,11,15854.628451882869
2166,12,19156.54033333334
2171,1,13264.482172131147
2171,2,9391.973181818179
2171,3,10654.34103734441
2171,4,10896.364279835389
2171,5,14594.129670781898
2171,6,12181.197310924368
2171,7,10333.688495934963
2171,8,12086.890699588474
2171,9,10373.085000000003
2171,10,10506.64320987654
2171,11,15854.628451882869
2171,12,19156.54033333334
1099,1,5291.969196428571
1099,2,4543.612767857142
1099,3,5431.251531531532
1099,4,5543.271351351348
1099,5,8410.469009009008
1099,6,7682.8081981981995
1099,7,5965.291874999998
1099,8,7665.599642857144
1099,9,6307.441545454544
1099,10,6253.592777777777
1099,11,7416.356545454546
1099,12,18232.058545454533
2646,1,5291.969196428571
2646,2,4543.612767857142
2646,3,5431.251531531532
2646,4,5543.271351351348
2646,5,8410.469009009008
2646,6,7682.8081981981995
2646,7,5965.291874999998
2646,8,7665.599642857144
2646,9,6307.441545454544
2646,10,6253.592777777777
2646,11,7416.356545454546
2646,12,18232.058545454533
1109,1,10230.98200557102
1109,2,7571.465540166213
1109,3,8163.219585635367
1109,4,7954.025598885793
1109,5,11237.733944444459
1109,6,8865.16311111112
1109,7,7741.232548476466
1109,8,9945.049667590029
1109,9,8062.416961325963
1109,10,8376.673277310918
1109,11,10422.595069637886
1109,12,23510.652700534767
3316,1,10230.98200557102
3316,2,7571.465540166213
3316,3,8163.219585635367
3316,4,7954.025598885793
3316,5,11237.733944444459
3316,6,8865.16311111112
3316,7,7741.232548476466
3316,8,9945.049667590029
3316,9,8062.416961325963
3316,10,8376.673277310918
3316,11,10422.595069637886
3316,12,23510.652700534767
1114,1,12930.380363636352
1114,2,10689.612842639592
1114,3,12149.25783715012
1114,4,11534.68584615385
1114,5,16115.71853846154
1114,6,13681.440741687977
1114,7,11609.466102564082
1114,8,15350.172173913024
1114,9,12146.24915167095
1114,10,12748.83891752577
1114,11,14930.487025641012
1114,12,35834.47022727277
2426,1,12930.380363636352
2426,2,10689.612842639592
2426,3,12149.25783715012
2426,4,11534.68584615385
2426,5,16115.71853846154
2426,6,13681.440741687977
2426,7,11609.466102564082
2426,8,15350.172173913024
2426,9,12146.24915167095
2426,10,12748.83891752577
2426,11,14930.487025641012
2426,12,35834.47022727277
1124,1,5479.291818181818
1124,2,4508.389285714286
1124,3,5227.045454545455
1124,4,5509.36581818182
1124,5,7147.563035714286
1124,6,7081.168214285713
1124,7,5817.869259259258
1124,8,6181.8176785714295
1124,9,5344.543272727272
1124,10,5780.928000000002
1124,11,6996.399074074072
1124,12,14895.25392857142
1145,1,3780.326835443038
1145,2,2695.691749999999
1145,3,3228.518860759493
1145,4,3420.8547435897426
1145,5,5363.997999999998
1145,6,4442.599638554218
1145,7,3514.8701249999986
1145,8,4168.616385542171
1145,9,3481.868624999999
1145,10,4059.88962962963
1145,11,4390.368734177216
1145,12,7714.41192771084
1148,1,7910.46670731707
1148,2,5606.172409638556
1148,3,7328.241625000001
1148,4,6902.639390243901
1148,5,10774.47853658536
1148,6,9319.194146341459
1148,7,6842.575662650598
1148,8,8236.80702380952
1148,9,6690.971309523809
1148,10,6966.6860714285685
1148,11,8540.552804878049
1148,12,16296.247439024397
1173,1,7228.840731707318
1173,2,5863.629404761906
1173,3,6945.254047619046
1173,4,6657.556385542167
1173,5,8943.898292682929
1173,6,7774.212857142853
1173,7,6927.147831325298
1173,8,8172.391707317073
1173,9,7101.030481927708
1173,10,7276.6004819277105
1173,11,9380.455833333328
1173,12,21584.62035714286
1180,1,6035.035912408759
1180,2,4347.293115942028
1180,3,4980.062608695649
1180,4,5165.447941176468
1180,5,7222.028235294118
1180,6,6705.83051470588
1180,7,5469.818656716417
1180,8,6811.6575
1180,9,5228.44686131387
1180,10,4762.471194029849
1180,11,7940.541942446043
1180,12,8081.424852941175
1208,1,6476.714285714287
1208,2,5483.651428571429
1208,3,6031.7242857142855
1208,4,6504.930714285714
1208,5,8835.98857142857
1208,6,7207.139285714286
1208,7,8118.229285714285
1208,8,8571.822857142857
1208,9,7004.268571428571
1208,10,7026.842307692306
1208,11,9435.5525
1208,12,12700.409629629632
1283,1,6232.283124999999
1283,2,4695.147284768211
1283,3,5310.155907590758
1283,4,5071.673026315785
1283,5,7614.105808580856
1283,6,5916.093223684209
1283,7,4670.20069078947
1283,8,5770.024950819669
1283,9,4917.945657894736
1283,10,5017.407828947369
1283,11,5676.352852459014
1283,12,14022.207927631573
2704,1,6232.283124999999
2704,2,4695.147284768211
2704,3,5310.155907590758
2704,4,5071.673026315785
2704,5,7614.105808580856
2704,6,5916.093223684209
2704,7,4670.20069078947
2704,8,5770.024950819669
2704,9,4917.945657894736
2704,10,5017.407828947369
2704,11,5676.352852459014
2704,12,14022.207927631573
1287,1,7207.536862745099
1287,2,5421.1557281553405
1287,3,5710.725523809521
1287,4,5817.022616822429
1287,5,8541.257850467291
1287,6,7436.845229357798
1287,7,5344.190576923078
1287,8,8117.427735849055
1287,9,7963.615047619044
1287,10,6521.9226999999955
1287,11,9008.069238095239
1287,12,12352.590865384624
1298,1,7957.741741573032
1298,2,6663.748516483516
1298,3,7552.977000000001
1298,4,7834.0536111111105
1298,5,11036.953166666666
1298,6,9422.688603351955
1298,7,8347.821611111109
1298,8,10385.354611111108
1298,9,8013.924505494504
1298,10,8812.519887005647
1298,11,10127.140441988944
1298,12,19392.820206185563
1569,1,7957.741741573032
1569,2,6663.748516483516
1569,3,7552.977000000001
1569,4,7834.0536111111105
1569,5,11036.953166666666
1569,6,9422.688603351955
1569,7,8347.821611111109
1569,8,10385.354611111108
1569,9,8013.924505494504
1569,10,8812.519887005647
1569,11,10127.140441988944
1569,12,19392.820206185563
3033,1,7957.741741573032
3033,2,6663.748516483516
3033,3,7552.977000000001
3033,4,7834.0536111111105
3033,5,11036.953166666666
3033,6,9422.688603351955
3033,7,8347.821611111109
3033,8,10385.354611111108
3033,9,8013.924505494504
3033,10,8812.519887005647
3033,11,10127.140441988944
3033,12,19392.820206185563
3285,1,7957.741741573032
3285,2,6663.748516483516
3285,3,7552.977000000001
3285,4,7834.0536111111105
3285,5,11036.953166666666
3285,6,9422.688603351955
3285,7,8347.821611111109
3285,8,10385.354611111108
3285,9,8013.924505494504
3285,10,8812.519887005647
3285,11,10127.140441988944
3285,12,19392.820206185563
3287,1,7957.741741573032
3287,2,6663.748516483516
3287,3,7552.977000000001
3287,4,7834.0536111111105
3287,5,11036.953166666666
3287,6,9422.688603351955
3287,7,8347.821611111109
3287,8,10385.354611111108
3287,9,8013.924505494504
3287,10,8812.519887005647
3287,11,10127.140441988944
3287,12,19392.820206185563
1321,1,6099.998749999998
1321,2,4899.979716599194
1321,3,6123.123160000003
1321,4,6187.61866396761
1321,5,9319.54373983739
1321,6,8299.109677419352
1321,7,6213.7981124498
1321,8,7663.037056451611
1321,9,6171.740609756095
1321,10,6240.401951219518
1321,11,7520.513183673472
1321,12,13526.23815261044
3096,1,6099.998749999998
3096,2,4899.979716599194
3096,3,6123.123160000003
3096,4,6187.61866396761
3096,5,9319.54373983739
3096,6,8299.109677419352
3096,7,6213.7981124498
3096,8,7663.037056451611
3096,9,6171.740609756095
3096,10,6240.401951219518
3096,11,7520.513183673472
3096,12,13526.23815261044
1334,1,3231.9563414634154
1334,2,2976.841874999999
1334,3,3269.302048192772
1334,4,3372.718690476191
1334,5,5343.0854320987655
1334,6,4859.766666666666
1334,7,3897.957037037038
1334,8,4282.801547619048
1334,9,4226.59011904762
1334,10,3813.5526829268288
1334,11,4366.371999999998
1334,12,9232.211686746989
1360,1,3843.8196296296296
1360,2,2386.925
1360,3,4041.6616000000004
1360,4,3845.5271999999995
1360,5,6625.436153846153
1360,6,5810.2692307692305
1360,7,2639.1169230769233
1360,8,5434.572222222221
1360,9,3332.553461538462
1360,10,5917.842222222222
1360,11,6358.922799999999
1360,12,5599.463846153846
1503,1,3843.8196296296296
1503,2,2386.925
1503,3,4041.6616000000004
1503,4,3845.5271999999995
1503,5,6625.436153846153
1503,6,5810.2692307692305
1503,7,2639.1169230769233
1503,8,5434.572222222221
1503,9,3332.553461538462
1503,10,5917.842222222222
1503,11,6358.922799999999
1503,12,5599.463846153846
1374,1,4818.478360655737
1374,2,3833.897679999998
1374,3,4788.218861788618
1374,4,4443.299919354837
1374,5,6000.099565217393
1374,6,5644.230642857143
1374,7,4506.268248175183
1374,8,5293.868014705879
1374,9,4613.933576642336
1374,10,4662.378357142857
1374,11,5833.080575539568
1374,12,10907.686861313858
1415,1,4818.478360655737
1415,2,3833.897679999998
1415,3,4788.218861788618
1415,4,4443.299919354837
1415,5,6000.099565217393
1415,6,5644.230642857143
1415,7,4506.268248175183
1415,8,5293.868014705879
