cod_loja,mes,ano,receita
2068,10,2017,2267.349259259259
2068,11,2016,3021.771599999999
2068,11,2017,3406.7715384615385
2068,12,2016,3959.2892307692314
2068,12,2017,4197.734444444444
2074,1,2016,5459.414761904759
2074,1,2017,4642.150491803279
2074,2,2016,4381.194719999998
2074,2,2017,4074.5835294117637
2074,3,2016,5546.808780487804
2074,3,2017,4932.376942148761
2074,4,2016,5293.384193548388
2074,4,2017,4926.163223140494
2074,5,2016,7802.8224390243895
2074,5,2017,7380.570564516132
2074,6,2016,5836.29032786885
2074,6,2017,6251.9564800000035
2074,7,2016,4996.597603305784
2074,7,2017,4610.594193548388
2074,8,2016,6290.259516129028
2074,8,2017,6793.796115702479
2074,9,2016,5169.663360655737
2074,9,2017,5332.379354838712
2074,10,2016,4797.734560000001
2074,10,2017,5012.299750000001
2074,11,2016,5360.051721311476
2074,11,2017,5955.911129032259
2074,12,2016,13216.735679999994
2074,12,2017,13063.85235772357
2091,1,2016,3199.771481481482
2091,1,2017,2602.4672
2091,2,2016,1484.0407142857143
2091,2,2017,2093.891153846154
2091,3,2016,2089.6674074074076
2091,3,2017,2040.0344444444447
2091,4,2016,1896.755185185185
2091,4,2017,2268.6732000000006
2091,5,2016,3051.1915384615377
2091,5,2017,3291.868518518519
2091,6,2016,2452.436296296297
2091,6,2017,2640.7664285714286
2091,7,2016,2346.4276923076927
2091,7,2017,2362.58962962963
2091,8,2016,2339.4269230769237
2091,8,2017,2805.1022222222227
2091,9,2016,2228.081538461539
2091,9,2017,3272.358888888889
2091,10,2016,2460.9603846153836
2091,10,2017,2481.4232
2091,11,2016,2449.725555555556
2091,11,2017,3864.971153846154
2091,12,2016,4329.412692307692
2091,12,2017,3978.265
2283,1,2016,5343.2707142857125
2283,1,2017,5177.094761904762
2283,2,2016,4433.010714285714
2283,2,2017,4533.540952380952
2283,3,2016,4951.675238095239
2283,3,2017,5629.966190476192
2283,4,2016,5352.38731707317
2283,4,2017,4888.510714285714
2283,5,2016,7389.689047619047
2283,5,2017,7964.2054761904765
2283,6,2016,7447.8876190476185
2283,6,2017,7774.6697619047645
2283,7,2016,5231.035853658535
2283,7,2017,5319.804390243903
2283,8,2016,6027.046666666666
2283,8,2017,6163.767380952382
2283,9,2016,5233.283809523809
2283,9,2017,5660.242142857144
2283,10,2016,5051.118333333334
2283,10,2017,5076.6409523809525
2283,11,2016,7154.102619047618
2283,11,2017,7477.239268292681
2283,12,2016,13628.309999999989
2283,12,2017,13185.181904761903
2334,1,2016,5623.769629629628
2334,1,2017,4194.039642857143
2334,2,2016,4219.704814814815
2334,2,2017,4193.220357142857
2334,3,2016,4563.691785714286
2334,3,2017,4888.361785714286
2334,4,2016,5252.086153846155
2334,4,2017,4407.874642857142
2334,5,2016,6586.736296296296
2334,5,2017,6768.6425
2334,6,2016,6100.746428571429
2334,6,2017,5622.836071428572
2334,7,2016,5635.180769230769
2334,7,2017,4251.005185185186
2334,8,2016,6388.439999999998
2334,8,2017,6211.214642857142
2334,9,2016,4710.718214285713
2334,9,2017,4428.062857142858
2334,10,2016,5020.1670370370375
2334,10,2017,4257.079259259261
2334,11,2016,5207.461071428572
2334,11,2017,6285.389615384615
2334,12,2016,13931.543571428569
2334,12,2017,11765.002592592595
2337,1,2016,9315.142307692307
2337,1,2017,8486.386428571428
2337,2,2016,1713.9378571428574
2337,2,2017,9555.233076923078
2337,3,2016,4320.120000000001
2337,3,2017,2553.978333333333
2337,4,2016,4542.829230769231
2337,4,2017,4811.911538461537
2337,5,2016,3954.604285714286
2337,5,2017,6634.934999999991
2337,6,2016,3271.6607142857138
2337,6,2017,5195.615384615384
2337,7,2016,4974.472307692308
2337,7,2017,2896.5530769230763
2337,8,2016,4317.613571428572
2337,8,2017,5544.3949999999995
2337,9,2016,3008.7800000000007
2337,9,2017,2238.8370000000004
2337,10,2016,4225.121666666666
2337,10,2017,2941.0425
2337,11,2016,7079.6785714285725
2337,11,2017,8465.574166666667
2337,12,2016,8216.010833333334
2337,12,2017,2612.6636363636367
2367,1,2016,6103.886836734693
2367,1,2017,6184.904361702128
2367,2,2016,4785.466224489796
2367,2,2017,4921.509999999998
2367,3,2016,5816.097040816326
2367,3,2017,6022.063402061854
2367,4,2016,5570.155567010305
2367,4,2017,5952.543877551021
2367,5,2016,7530.409374999999
2367,5,2017,8292.814999999999
2367,6,2016,6759.564020618555
2367,6,2017,7228.736326530614
2367,7,2016,5531.350421052632
2367,7,2017,5848.000204081632
2367,8,2016,6615.534897959183
2367,8,2017,7652.633263157895
2367,9,2016,5206.835670103091
2367,9,2017,5905.62887755102
2367,10,2016,5616.822083333332
2367,10,2017,6311.938437499997
2367,11,2016,6379.521874999998
2367,11,2017,6897.8819387755075
2367,12,2016,14689.528350515464
2367,12,2017,13364.042653061222
2379,1,2016,10798.585892857142
2379,1,2017,8940.899285714282
2379,2,2016,6747.061964285714
2379,2,2017,6317.923636363638
2379,3,2016,7351.566785714284
2379,3,2017,7943.192592592593
2379,4,2016,8233.062499999998
2379,4,2017,7515.61672727273
2379,5,2016,11258.596727272723
2379,5,2017,10842.999999999998
2379,6,2016,10277.033999999998
2379,6,2017,9069.95982142857
2379,7,2016,7744.308363636364
2379,7,2017,6360.4361818181815
2379,8,2016,9384.770714285713
2379,8,2017,9006.956250000005
2379,9,2016,8170.491428571426
2379,9,2017,7329.565964912279
2379,10,2016,9182.252727272722
2379,10,2017,7838.829090909087
2379,11,2016,10628.138703703704
2379,11,2017,12091.024464285712
2379,12,2016,15433.759999999995
2379,12,2017,13770.455272727266
3684,1,2016,7129.139130434782
3684,1,2017,5534.612923076925
3684,2,2016,4210.2797142857125
3684,2,2017,4450.923285714286
3684,3,2016,5158.8349275362325
3684,3,2017,5449.292173913044
3684,4,2016,5302.528985507244
3684,4,2017,5238.650724637681
3684,5,2016,7644.994637681158
3684,5,2017,7881.612753623189
3684,6,2016,7722.632608695654
3684,6,2017,7403.7437142857125
3684,7,2016,4835.7840000000015
3684,7,2017,4670.910428571428
3684,8,2016,6096.379420289854
3684,8,2017,6344.172500000001
3684,9,2016,5488.783134328359
3684,9,2017,5356.792285714287
3684,10,2016,5474.500869565219
3684,10,2017,4883.151739130435
3684,11,2016,6492.64
3684,11,2017,7006.633088235291
3684,12,2016,10912.574857142856
3684,12,2017,11511.287499999995
2451,1,2016,10191.858529411766
2451,1,2017,10264.65414285714
2451,2,2016,7908.33043478261
2451,2,2017,7979.77450704225
2451,3,2016,8663.253571428566
2451,3,2017,10264.70542857143
2451,4,2016,8319.954927536228
2451,4,2017,8764.914
2451,5,2016,11584.826999999994
2451,5,2017,13554.317101449275
2451,6,2016,10963.890441176465
2451,6,2017,12465.907285714282
2451,7,2016,8771.777971014491
2451,7,2017,9183.240142857141
2451,8,2016,10774.38542857143
2451,8,2017,11932.232753623188
2451,9,2016,8951.324714285716
2451,9,2017,10618.155142857144
2451,10,2016,9041.707428571426
2451,10,2017,10014.2184057971
2451,11,2016,10871.182999999999
2451,11,2017,12432.896857142858
2451,12,2016,27064.218571428544
2451,12,2017,27911.63275362321
2469,1,2016,4544.510370370369
2469,1,2017,4101.9788461538465
2469,2,2016,2451.984814814815
2469,2,2017,3218.0103846153847
2469,3,2016,3600.9307692307684
2469,3,2017,4043.3754166666663
2469,4,2016,3304.934642857143
2469,4,2017,3539.0287499999995
2469,5,2016,4484.44423076923
2469,5,2017,4506.075384615384
2469,6,2016,4267.947407407408
2469,6,2017,3612.856296296296
2469,7,2016,3969.4826923076935
2469,7,2017,2745.26923076923
2469,8,2016,4070.2318518518523
2469,8,2017,3375.315925925926
2469,9,2016,3080.2468
2469,9,2017,3361.011851851851
2469,10,2016,3608.190399999999
2469,10,2017,3173.296296296296
2469,11,2016,4703.738148148149
2469,11,2017,6160.476399999998
2469,12,2016,6692.237692307692
2469,12,2017,4778.73423076923
2564,1,2016,11137.633428571431
2564,1,2017,8368.135294117643
2564,2,2016,6784.229701492536
2564,2,2017,6487.447936507935
2564,3,2016,8372.255441176474
2564,3,2017,8422.588636363638
2564,4,2016,8784.882608695647
2564,4,2017,8076.293235294121
2564,5,2016,11053.899130434782
2564,5,2017,11239.405882352943
2564,6,2016,9472.787058823527
2564,6,2017,8858.12957746479
2564,7,2016,8869.99447761194
2564,7,2017,8217.553768115944
2564,8,2016,9816.738235294117
2564,8,2017,9753.586818181819
2564,9,2016,8669.285000000003
2564,9,2017,9759.122575757574
2564,10,2016,9357.333134328355
2564,10,2017,8011.316911764705
2564,11,2016,10933.229264705884
2564,11,2017,11728.274264705877
2564,12,2016,16844.579420289854
2564,12,2017,14897.585942028983
2594,1,2016,3948.581428571429
2594,1,2017,4132.935384615385
2594,2,2016,3180.574285714286
2594,2,2017,2999.057857142857
2594,3,2016,3709.053571428571
2594,3,2017,3852.781428571429
2594,4,2016,2995.15
2594,4,2017,3714.0184615384615
2594,5,2016,5262.716153846153
2594,5,2017,5212.6614285714295
2594,6,2016,3836.605714285714
2594,6,2017,4541.368571428572
2594,7,2016,3449.273571428571
2594,7,2017,3741.710714285714
2594,8,2016,4717.44
2594,8,2017,4793.568571428571
2594,9,2016,4252.689285714286
2594,9,2017,3653.6942857142853
2594,10,2016,3747.4928571428572
2594,10,2017,3999.9107142857147
2594,11,2016,4414.937142857143
2594,11,2017,4224.062142857142
2594,12,2016,9244.123571428572
2594,12,2017,8397.652857142857
2596,1,2016,3948.581428571429
2596,1,2017,4132.935384615385
2596,2,2016,3180.574285714286
2596,2,2017,2999.057857142857
2596,3,2016,3709.053571428571
2596,3,2017,3852.781428571429
2596,4,2016,2995.15
2596,4,2017,3714.0184615384615
2596,5,2016,5262.716153846153
2596,5,2017,5212.6614285714295
2596,6,2016,3836.605714285714
2596,6,2017,4541.368571428572
2596,7,2016,3449.273571428571
2596,7,2017,3741.710714285714
2596,8,2016,4717.44
2596,8,2017,4793.568571428571
2596,9,2016,4252.689285714286
2596,9,2017,3653.6942857142853
2596,10,2016,3747.4928571428572
2596,10,2017,3999.9107142857147
2596,11,2016,4414.937142857143
2596,11,2017,4224.062142857142
2596,12,2016,9244.123571428572
2596,12,2017,8397.652857142857
2604,1,2016,5544.462959183672
2604,1,2017,4852.687835051545
2604,2,2016,3823.8638144329902
2604,2,2017,4191.429687500001
2604,3,2016,4344.689157894738
2604,3,2017,4841.1349484536095
2604,4,2016,4648.957244897957
2604,4,2017,5187.762604166667
2604,5,2016,6924.795729166667
2604,5,2017,7819.40884210526
2604,6,2016,5542.967789473683
2604,6,2017,6278.338
2604,7,2016,4544.736249999999
2604,7,2017,4807.484895833334
2604,8,2016,5817.149578947368
2604,8,2017,6678.6161702127665
2604,9,2016,4511.580515463917
2604,9,2017,5216.903333333334
2604,10,2016,5262.433958333332
2604,10,2017,5072.323645833335
2604,11,2016,5530.420104166665
2604,11,2017,6030.9526804123725
2604,12,2016,11916.097448979583
2604,12,2017,12928.689896907215
2613,1,2016,4632.306153846154
2613,1,2017,4112.149230769231
2613,2,2016,3663.023846153846
2613,2,2017,2997.9599999999996
2613,3,2016,5188.890769230769
2613,3,2017,3534.852857142857
2613,4,2016,4693.681538461538
2613,4,2017,3277.4200000000005
2613,5,2016,7337.86076923077
2613,5,2017,5563.06357142857
2613,6,2016,5552.197142857141
2613,6,2017,4531.9761538461535
2613,7,2016,4807.870714285715
2613,7,2017,3758.068461538462
2613,8,2016,6188.448461538463
2613,8,2017,4586.6838461538455
2613,9,2016,5711.905384615384
2613,9,2017,4042.6353846153847
2613,10,2016,4566.8969230769235
2613,10,2017,3052.3221428571424
2613,11,2016,5484.155384615385
2613,11,2017,4461.574285714286
2613,12,2016,10716.35642857143
2613,12,2017,8850.962857142858
2652,1,2016,6060.205714285714
2652,1,2017,4440.662142857143
2652,2,2016,3045.2828571428577
2652,2,2017,2845.12076923077
2652,3,2016,4307.707692307692
2652,3,2017,3833.333076923077
2652,4,2016,3565.504615384615
2652,4,2017,3702.1138461538458
2652,5,2016,5960.807142857142
2652,5,2017,6110.295714285714
2652,6,2016,5430.507692307693
2652,6,2017,5440.754285714286
2652,7,2016,4453.681428571429
2652,7,2017,4256.881428571428
2652,8,2016,5668.77142857143
2652,8,2017,4686.7346153846165
2652,9,2016,5214.929285714285
2652,9,2017,4132.496428571429
2652,10,2016,4310.226153846154
2652,10,2017,3970.5030769230766
2652,11,2016,6657.886153846154
2652,11,2017,5982.0
2652,12,2016,8993.672857142858
2652,12,2017,6920.190714285715
2655,1,2016,6571.942121212121
2655,1,2017,7043.624696969699
2655,2,2016,5352.548695652174
2655,2,2017,5113.583676470589
2655,3,2016,6725.718115942029
2655,3,2017,6895.123043478261
2655,4,2016,6293.021911764705
2655,4,2017,6959.63791044776
2655,5,2016,9036.96641791045
2655,5,2017,9670.578676470588
2655,6,2016,7771.3276811594205
2655,6,2017,8274.860923076922
2655,7,2016,6109.527971014491
2655,7,2017,6452.671176470588
2655,8,2016,7354.821911764704
2655,8,2017,8039.83515151515
2655,9,2016,5991.119558823531
2655,9,2017,6694.539999999998
2655,10,2016,6483.823787878786
2655,10,2017,6349.8385074626885
2655,11,2016,6652.343823529413
2655,11,2017,7659.570447761192
2655,12,2016,16440.033043478255
2655,12,2017,15873.451176470577
2708,1,2016,5305.153214285715
2708,1,2017,4636.892
2708,2,2016,4299.868571428572
2708,2,2017,4569.969107142858
2708,3,2016,4784.664642857143
2708,3,2017,5235.215636363637
2708,4,2016,5567.273818181816
2708,4,2017,5047.900909090908
2708,5,2016,7462.149642857146
2708,5,2017,8364.914074074079
2708,6,2016,6542.5566071428575
2708,6,2017,7394.322545454546
2708,7,2016,5178.0714285714275
2708,7,2017,5158.645272727273
2708,8,2016,6309.271785714285
2708,8,2017,7672.838461538462
2708,9,2016,5084.382321428572
2708,9,2017,5659.681090909093
2708,10,2016,5154.578571428573
2708,10,2017,5978.186415094341
2708,11,2016,6180.327454545456
2708,11,2017,7499.8684905660375
2708,12,2016,14326.470535714283
2708,12,2017,15731.086037735848
2741,1,2016,7295.529999999999
2741,1,2017,7928.247857142857
2741,2,2016,5152.279285714285
2741,2,2017,5107.922142857142
2741,3,2016,4944.011428571428
2741,3,2017,7210.335
2741,4,2016,6022.142142857143
2741,4,2017,6195.144285714286
2741,5,2016,8153.515
2741,5,2017,9782.645714285716
2741,6,2016,8278.347857142859
2741,6,2017,8986.075714285707
2741,7,2016,6936.165
2741,7,2017,7314.355714285714
2741,8,2016,7251.590000000001
2741,8,2017,7654.239285714285
2741,9,2016,7575.95857142857
2741,9,2017,7421.042142857142
2741,10,2016,9634.145714285713
2741,10,2017,7769.265384615384
2741,11,2016,8270.877142857144
2741,11,2017,9386.26857142857
2741,12,2016,17171.80666666666
2741,12,2017,15165.283571428563
2746,1,2016,6111.1537499999995
2746,1,2017,4845.995849056604
2746,2,2016,3260.309454545454
2746,2,2017,3602.200363636365
2746,3,2016,4365.125925925928
2746,3,2017,3835.4714814814815
2746,4,2016,4389.59
2746,4,2017,4603.823818181819
2746,5,2016,5502.252592592591
2746,5,2017,6141.457924528303
2746,6,2016,5246.987857142856
2746,6,2017,5041.207894736841
2746,7,2016,3936.6435714285703
2746,7,2017,4919.365272727276
2746,8,2016,4689.534363636364
2746,8,2017,5060.660740740739
2746,9,2016,4894.092407407409
2746,9,2017,4876.640727272727
2746,10,2016,4775.358909090908
2746,10,2017,4284.298750000001
2746,11,2016,5931.914363636364
2746,11,2017,6317.169074074075
2746,12,2016,7171.1587037037025
2746,12,2017,6221.379074074074
2752,1,2016,3802.7365853658534
2752,1,2017,3223.611315789474
2752,2,2016,2848.6724390243908
2752,2,2017,2885.2002500000003
2752,3,2016,3605.803000000001
2752,3,2017,3898.3365000000003
2752,4,2016,3876.4192500000004
2752,4,2017,3669.0085714285724
2752,5,2016,5236.754500000001
2752,5,2017,5319.580749999999
2752,6,2016,4514.8617073170735
2752,6,2017,5389.464102564103
2752,7,2016,3968.970975609756
2752,7,2017,3756.0419047619043
2752,8,2016,4979.411249999999
2752,8,2017,4456.093170731707
2752,9,2016,4028.8046341463405
2752,9,2017,4341.18380952381
2752,10,2016,3979.4604878048776
2752,10,2017,4004.729512195122
2752,11,2016,4515.704000000001
2752,11,2017,4785.521951219512
2752,12,2016,9487.44095238095
2752,12,2017,11049.46414634146
2761,1,2016,9645.69623655914
2761,1,2017,8810.815483870969
2761,2,2016,7262.179791666666
2761,2,2017,6793.342268041238
2761,3,2016,5919.973578947367
2761,3,2017,6261.888556701031
2761,4,2016,4992.7411956521755
2761,4,2017,5700.723297872343
2761,5,2016,7109.616145833334
2761,5,2017,7548.400869565217
2761,6,2016,6039.488125
2761,6,2017,6266.9671874999985
2761,7,2016,5024.786774193546
2761,7,2017,5165.415979381442
2761,8,2016,6526.862210526314
2761,8,2017,6831.188085106381
2761,9,2016,5035.428229166668
2761,9,2017,5544.897978723403
2761,10,2016,5331.504680851062
2761,10,2017,5263.786382978723
2761,11,2016,6079.9315957446815
2761,11,2017,6578.748315789473
2761,12,2016,15561.613571428556
2761,12,2017,16975.026947368413
2815,1,2016,3639.712307692308
2815,1,2017,4157.925833333334
2815,2,2016,2789.6842857142865
2815,2,2017,2859.5835714285713
2815,3,2016,3416.4615384615386
2815,3,2017,3621.265
2815,4,2016,3412.816153846154
2815,4,2017,3814.0928571428567
2815,5,2016,4229.993571428572
2815,5,2017,5557.764615384618
2815,6,2016,4081.843571428571
2815,6,2017,4887.256153846154
2815,7,2016,3275.751538461539
2815,7,2017,3511.201428571428
2815,8,2016,3940.0538461538463
2815,8,2017,4583.134999999999
2815,9,2016,3057.4707142857146
2815,9,2017,3509.9915384615388
2815,10,2016,3818.5635714285713
2815,10,2017,3537.3650000000007
2815,11,2016,3988.9657142857145
2815,11,2017,4365.24076923077
2815,12,2016,9869.183076923075
2815,12,2017,9314.135384615383
3086,1,2016,6911.773999999999
3086,1,2017,6361.880952380953
3086,2,2016,5290.522928571428
3086,2,2017,5484.913020134232
3086,3,2016,6801.292941176466
3086,3,2017,7058.969867549666
3086,4,2016,6561.35507142857
3086,4,2017,6725.48825503356
3086,5,2016,9708.75854014598
3086,5,2017,10532.27719178082
3086,6,2016,8207.852971014494
3086,6,2017,8449.235800000008
3086,7,2016,7187.722686567163
3086,7,2017,6527.441513157894
3086,8,2016,8647.246756756755
3086,8,2017,8949.163466666667
3086,9,2016,6471.084496644294
3086,9,2017,7051.6976510067125
3086,10,2016,7033.83306666666
3086,10,2017,6822.895933333333
3086,11,2016,8150.5450980392125
3086,11,2017,9350.590794701984
3086,12,2016,18412.380779220777
3086,12,2017,18107.042631578945
3109,1,2016,5846.90024390244
3109,1,2017,5059.46825
3109,2,2016,4873.535121951219
3109,2,2017,4524.689761904762
3109,3,2016,5788.137142857144
3109,3,2017,5916.106666666667
3109,4,2016,5500.1695121951225
3109,4,2017,6002.126666666667
3109,5,2016,7959.6399999999985
3109,5,2017,7455.306341463416
3109,6,2016,6672.881190476191
3109,6,2017,7340.198095238096
3109,7,2016,5433.122380952382
3109,7,2017,5457.867804878048
3109,8,2016,6685.844761904761
3109,8,2017,7292.2335897435905
3109,9,2016,5132.770465116279
3109,9,2017,5831.56119047619
3109,10,2016,5601.634500000001
3109,10,2017,5103.871951219511
3109,11,2016,5848.754390243903
3109,11,2017,6563.421904761905
3109,12,2016,14366.199999999995
3109,12,2017,15136.549024390239
3114,1,2016,8838.743928571426
3114,1,2017,7490.885925925927
3114,2,2016,6238.6285714285705
3114,2,2017,6210.557142857142
3114,3,2016,7707.089454545456
3114,3,2017,7910.504642857143
3114,4,2016,7366.519464285715
3114,4,2017,6849.989107142855
3114,5,2016,12030.88196428571
3114,5,2017,12696.829285714282
3114,6,2016,10802.014821428571
3114,6,2017,10147.68589285714
3114,7,2016,8245.379090909091
3114,7,2017,7316.345555555554
3114,8,2016,9683.223035714283
3114,8,2017,8952.355357142855
3114,9,2016,7600.35285714286
3114,9,2017,7484.053035714283
3114,10,2016,8100.561428571427
3114,10,2017,6736.415892857142
3114,11,2016,10746.497321428575
3114,11,2017,10918.015535714283
3114,12,2016,17943.25446428571
3114,12,2017,14925.349857142857
3197,1,2016,6279.299761904761
3197,1,2017,6498.83846153846
3197,2,2016,4886.985238095237
3197,2,2017,4787.800487804877
3197,3,2016,5831.547380952381
3197,3,2017,6521.023333333334
3197,4,2016,5424.149047619047
3197,4,2017,6412.884047619051
3197,5,2016,7314.673
3197,5,2017,8076.145952380955
3197,6,2016,6699.832857142858
3197,6,2017,7526.503414634147
3197,7,2016,5216.355
3197,7,2017,5543.3099999999995
3197,8,2016,7150.772749999999
3197,8,2017,7703.01780487805
3197,9,2016,5622.545853658536
3197,9,2017,6084.943571428572
3197,10,2016,5858.258333333333
3197,10,2017,5466.375714285714
3197,11,2016,6687.245365853657
3197,11,2017,7204.836190476191
3197,12,2016,16074.309047619035
3197,12,2017,15090.51809523809
3310,1,2016,3756.3709375000003
3310,1,2017,3426.1371875
3310,2,2016,2493.0707216494848
3310,2,2017,2336.5695833333334
3310,3,2016,2715.387872340426
3310,3,2017,2703.247500000001
3310,4,2016,2864.817391304349
3310,4,2017,2716.858494623656
3310,5,2016,4032.1197872340426
3310,5,2017,4188.714062499999
3310,6,2016,4123.946458333334
3310,6,2017,3519.488673469387
3310,7,2016,2868.7590625
3310,7,2017,2790.0475789473685
3310,8,2016,3351.7980208333324
3310,8,2017,3093.5644210526316
3310,9,2016,2386.4325263157893
3310,9,2017,2847.4232291666667
3310,10,2016,2940.341702127659
3310,10,2017,2749.481397849463
3310,11,2016,3688.421458333332
3310,11,2017,4163.033092783506
3310,12,2016,5788.3321428571435
3310,12,2017,4794.305360824744
3323,1,2016,9427.975609756095
3323,1,2017,4179.510731707317
3323,2,2016,4440.5019047619035
3323,2,2017,3032.089761904762
3323,3,2016,5003.081904761905
3323,3,2017,3637.6860975609757
3323,4,2016,4473.915609756098
3323,4,2017,3612.447317073171
3323,5,2016,5528.056190476193
3323,5,2017,6111.745238095238
3323,6,2016,5492.21675
3323,6,2017,5423.658333333334
3323,7,2016,4056.654390243903
3323,7,2017,5826.334285714285
3323,8,2016,3767.43880952381
3323,8,2017,5263.045853658537
3323,9,2016,514.7126315789474
3323,9,2017,4838.206666666667
3323,10,2017,4245.612249999998
3323,11,2016,4118.9676
3323,11,2017,6593.76380952381
3323,12,2016,14249.91538461538
3323,12,2017,7486.72476190476
3326,1,2016,9906.741851851852
3326,1,2017,6665.992857142856
3326,2,2016,6298.311785714287
3326,2,2017,4904.517777777778
3326,3,2016,7655.207499999999
3326,3,2017,5715.467037037038
3326,4,2016,6145.25642857143
3326,4,2017,5655.418148148148
3326,5,2016,9187.802592592592
3326,5,2017,9742.547407407408
3326,6,2016,6843.614642857142
3326,6,2017,8704.095714285715
3326,7,2016,6646.978461538461
3326,7,2017,7874.040000000002
3326,8,2016,5307.102142857142
3326,8,2017,7937.989285714285
3326,9,2016,290.82583333333326
3326,9,2017,6357.732962962963
3326,10,2017,6868.6784615384595
3326,11,2016,9897.904
3326,11,2017,9254.927142857141
3326,12,2016,17126.483076923065
3326,12,2017,11573.861071428566
3368,1,2016,4364.035185185185
3368,1,2017,3710.497407407407
3368,2,2016,2917.470714285714
3368,2,2017,3010.8562962962965
3368,3,2016,3309.4910714285716
3368,3,2017,3745.9111538461543
3368,4,2016,3568.0614814814817
3368,4,2017,2497.758571428571
3368,5,2016,5532.358518518518
3368,5,2017,4923.112142857142
3368,6,2016,4680.241481481481
3368,6,2017,4216.837407407407
3368,7,2016,4156.838400000001
3368,7,2017,3668.0262962962966
3368,8,2016,4523.7311538461545
3368,8,2017,4431.894230769231
3368,9,2016,3756.4642857142853
3368,9,2017,3613.327857142857
3368,10,2016,4201.277407407408
3368,10,2017,3678.952592592593
3368,11,2016,4627.259230769231
3368,11,2017,5205.387037037039
3368,12,2016,7071.6675000000005
3368,12,2017,6545.3946153846155
375,1,2016,6273.4466233766225
375,1,2017,6195.386176470591
375,2,2016,5144.597331606215
375,2,2017,4927.867979274614
375,3,2016,6063.194345549738
375,3,2017,6112.259386189255
375,4,2016,5596.308664921465
375,4,2017,6067.348118556702
375,5,2016,7624.078678756476
375,5,2017,8032.460958549224
375,6,2016,6644.011979434451
375,6,2017,7171.422422680414
375,7,2016,5642.389560723514
375,7,2017,5791.811395348836
375,8,2016,6803.814844559579
375,8,2017,7422.095766233763
375,9,2016,5663.364550128536
375,9,2017,6062.304561855678
375,10,2016,6002.548834196891
375,10,2017,5839.5138917525765
375,11,2016,6835.776214099218
375,11,2017,7373.066005221933
375,12,2016,14777.910359897181
375,12,2017,15158.790287206266
278,1,2016,7056.9697368421075
278,1,2017,6774.299516728622
278,2,2016,5320.739175257732
278,2,2017,5646.699094202899
278,3,2016,6640.772812499993
278,3,2017,6999.277765567764
278,4,2016,6746.770421052629
278,4,2017,6605.185839416058
278,5,2016,10080.720000000007
278,5,2017,10270.507689530685
278,6,2016,8933.237639484973
278,6,2017,9610.455238095234
278,7,2016,7169.676038461534
278,7,2017,6843.441563636362
278,8,2016,8194.794106463878
278,8,2017,8615.417453874528
278,9,2016,6925.562213740457
278,9,2017,7561.231282051278
278,10,2016,7272.358314176245
278,10,2017,7033.670777777777
278,11,2016,8443.480306513406
278,11,2017,9274.142290909096
278,12,2016,17572.61339694657
278,12,2017,16306.164036363634
560,1,2016,8716.55864553314
560,1,2017,8688.946272189349
560,2,2016,6583.552649572651
560,2,2017,6878.041217391309
560,3,2016,7100.218142857146
560,3,2017,7986.057151162787
560,4,2016,7138.912807017543
560,4,2017,7778.218501440919
560,5,2016,10059.322988505763
560,5,2017,11381.099159420299
560,6,2016,7936.384712643685
560,6,2017,9093.390201149421
560,7,2016,7238.895174418617
560,7,2017,7495.882369942195
560,8,2016,9221.314431486884
560,8,2017,10326.844606413999
560,9,2016,7050.008637681155
560,9,2017,7911.562209302326
560,10,2016,7569.889017341033
560,10,2017,8062.2053846153885
560,11,2016,9705.531345029234
560,11,2017,11240.138830409358
560,12,2016,22801.154985507234
560,12,2017,22906.385915492978
812,1,2016,8716.55864553314
812,1,2017,8688.946272189349
812,2,2016,6583.552649572651
812,2,2017,6878.041217391309
812,3,2016,7100.218142857146
812,3,2017,7986.057151162787
812,4,2016,7138.912807017543
812,4,2017,7778.218501440919
812,5,2016,10059.322988505763
812,5,2017,11381.099159420299
812,6,2016,7936.384712643685
812,6,2017,9093.390201149421
812,7,2016,7238.895174418617
812,7,2017,7495.882369942195
812,8,2016,9221.314431486884
812,8,2017,10326.844606413999
812,9,2016,7050.008637681155
812,9,2017,7911.562209302326
812,10,2016,7569.889017341033
812,10,2017,8062.2053846153885
812,11,2016,9705.531345029234
812,11,2017,11240.138830409358
812,12,2016,22801.154985507234
812,12,2017,22906.385915492978
758,1,2016,14800.68887096774
758,1,2017,12825.003583333333
758,2,2016,8701.51544354838
758,2,2017,9168.85374485596
758,3,2016,10659.07730612244
758,3,2017,11061.90662551441
758,4,2016,12236.781428571434
758,4,2017,11031.457943548388
758,5,2016,16842.826341463402
758,5,2017,17305.462713178295
758,6,2016,12902.670040322579
758,6,2017,13566.420651340997
758,7,2016,12006.419754098353
758,7,2017,12936.09281853282
758,8,2016,13617.755564516132
758,8,2017,15208.763891050598
758,9,2016,11921.663387755105
758,9,2017,12221.859418604661
758,10,2016,12561.595365853667
758,10,2017,11153.755714285711
758,11,2016,14592.14300813008
758,11,2017,16131.60457692308
758,12,2016,25002.041807228943
758,12,2017,23908.383463035047
1175,1,2016,14800.68887096774
1175,1,2017,12825.003583333333
1175,2,2016,8701.51544354838
1175,2,2017,9168.85374485596
1175,3,2016,10659.07730612244
1175,3,2017,11061.90662551441
1175,4,2016,12236.781428571434
1175,4,2017,11031.457943548388
1175,5,2016,16842.826341463402
1175,5,2017,17305.462713178295
