,cod_loja,mes,cnt_feriados
10153,2761,2,0.0
10154,2761,3,0.0
10155,2761,4,1.0
10156,2761,5,1.0
10157,2761,6,0.0
10158,2761,7,0.0
10159,2761,8,0.0
10160,2761,9,2.0
10161,2761,10,1.0
10162,2761,11,2.0
10163,2761,12,1.0
10164,2761,1,1.0
10165,2761,2,0.0
10166,2761,3,0.0
10167,2761,4,1.0
10168,2761,5,1.0
10169,2761,6,0.0
10170,2761,7,0.0
10171,2761,8,0.0
10172,2761,9,2.0
10173,2761,10,1.0
10174,2761,11,2.0
10175,2761,12,1.0
10176,2763,1,1.0
10177,2763,2,0.0
10178,2763,3,0.0
10179,2763,4,1.0
10180,2763,5,1.0
10181,2763,6,0.0
10182,2763,7,1.0
10183,2763,8,0.0
10184,2763,9,1.0
10185,2763,10,1.0
10186,2763,11,2.0
10187,2763,12,1.0
10188,2763,1,1.0
10189,2763,2,0.0
10190,2763,3,0.0
10191,2763,4,1.0
10192,2763,5,1.0
10193,2763,6,0.0
10194,2763,7,1.0
10195,2763,8,0.0
10196,2763,9,1.0
10197,2763,10,1.0
10198,2763,11,2.0
10199,2763,12,1.0
10200,2774,1,1.0
10201,2774,2,0.0
10202,2774,3,0.0
10203,2774,4,1.0
10204,2774,5,1.0
10205,2774,6,0.0
10206,2774,7,1.0
10207,2774,8,0.0
10208,2774,9,1.0
10209,2774,10,1.0
10210,2774,11,2.0
10211,2774,12,1.0
10212,2774,1,1.0
10213,2774,2,0.0
10214,2774,3,0.0
10215,2774,4,1.0
10216,2774,5,1.0
10217,2774,6,0.0
10218,2774,7,1.0
10219,2774,8,0.0
10220,2774,9,1.0
10221,2774,10,1.0
10222,2774,11,2.0
10223,2774,12,1.0
10224,2779,1,1.0
10225,2779,2,0.0
10226,2779,3,0.0
10227,2779,4,2.0
10228,2779,5,1.0
10229,2779,6,0.0
10230,2779,7,0.0
10231,2779,8,0.0
10232,2779,9,1.0
10233,2779,10,1.0
10234,2779,11,3.0
10235,2779,12,1.0
10236,2779,1,1.0
10237,2779,2,0.0
10238,2779,3,0.0
10239,2779,4,2.0
10240,2779,5,1.0
10241,2779,6,0.0
10242,2779,7,0.0
10243,2779,8,0.0
10244,2779,9,1.0
10245,2779,10,1.0
10246,2779,11,3.0
10247,2779,12,1.0
10248,2792,1,1.0
10249,2792,2,0.0
10250,2792,3,0.0
10251,2792,4,2.0
10252,2792,5,1.0
10253,2792,6,0.0
10254,2792,7,0.0
10255,2792,8,0.0
10256,2792,9,1.0
10257,2792,10,1.0
10258,2792,11,3.0
10259,2792,12,1.0
10260,2792,1,1.0
10261,2792,2,0.0
10262,2792,3,0.0
10263,2792,4,2.0
10264,2792,5,1.0
10265,2792,6,0.0
10266,2792,7,0.0
10267,2792,8,0.0
10268,2792,9,1.0
10269,2792,10,1.0
10270,2792,11,3.0
10271,2792,12,1.0
10272,2801,1,1.0
10273,2801,2,0.0
10274,2801,3,0.0
10275,2801,4,1.0
10276,2801,5,1.0
10277,2801,6,0.0
10278,2801,7,0.0
10279,2801,8,0.0
10280,2801,9,1.0
10281,2801,10,1.0
10282,2801,11,2.0
10283,2801,12,1.0
10284,2801,1,1.0
10285,2801,2,0.0
10286,2801,3,0.0
10287,2801,4,1.0
10288,2801,5,1.0
10289,2801,6,0.0
10290,2801,7,0.0
10291,2801,8,0.0
10292,2801,9,1.0
10293,2801,10,1.0
10294,2801,11,2.0
10295,2801,12,1.0
10296,2815,1,1.0
10297,2815,2,0.0
10298,2815,3,0.0
10299,2815,4,1.0
10300,2815,5,1.0
10301,2815,6,0.0
10302,2815,7,1.0
10303,2815,8,0.0
10304,2815,9,1.0
10305,2815,10,1.0
10306,2815,11,2.0
10307,2815,12,1.0
10308,2815,1,1.0
10309,2815,2,0.0
10310,2815,3,0.0
10311,2815,4,1.0
10312,2815,5,1.0
10313,2815,6,0.0
10314,2815,7,1.0
10315,2815,8,0.0
10316,2815,9,1.0
10317,2815,10,1.0
10318,2815,11,2.0
10319,2815,12,1.0
10320,2822,1,1.0
10321,2822,2,0.0
10322,2822,3,0.0
10323,2822,4,1.0
10324,2822,5,1.0
10325,2822,6,0.0
10326,2822,7,1.0
10327,2822,8,0.0
10328,2822,9,1.0
10329,2822,10,1.0
10330,2822,11,2.0
10331,2822,12,1.0
10332,2822,1,1.0
10333,2822,2,0.0
10334,2822,3,0.0
10335,2822,4,1.0
10336,2822,5,1.0
10337,2822,6,0.0
10338,2822,7,1.0
10339,2822,8,0.0
10340,2822,9,1.0
10341,2822,10,1.0
10342,2822,11,2.0
10343,2822,12,1.0
10344,2828,1,1.0
10345,2828,2,0.0
10346,2828,3,0.0
10347,2828,4,1.0
10348,2828,5,1.0
10349,2828,6,0.0
10350,2828,7,1.0
10351,2828,8,0.0
10352,2828,9,1.0
10353,2828,10,1.0
10354,2828,11,2.0
10355,2828,12,1.0
10356,2828,1,1.0
10357,2828,2,0.0
10358,2828,3,0.0
10359,2828,4,1.0
10360,2828,5,1.0
10361,2828,6,0.0
10362,2828,7,1.0
10363,2828,8,0.0
10364,2828,9,1.0
10365,2828,10,1.0
10366,2828,11,2.0
10367,2828,12,1.0
10368,2840,1,1.0
10369,2840,2,0.0
10370,2840,3,0.0
10371,2840,4,1.0
10372,2840,5,1.0
10373,2840,6,0.0
10374,2840,7,0.0
10375,2840,8,0.0
10376,2840,9,1.0
10377,2840,10,1.0
10378,2840,11,2.0
10379,2840,12,1.0
10380,2840,1,1.0
10381,2840,2,0.0
10382,2840,3,0.0
10383,2840,4,1.0
10384,2840,5,1.0
10385,2840,6,0.0
10386,2840,7,0.0
10387,2840,8,0.0
10388,2840,9,1.0
10389,2840,10,1.0
10390,2840,11,2.0
10391,2840,12,1.0
10392,2847,1,1.0
10393,2847,2,0.0
10394,2847,3,0.0
10395,2847,4,1.0
10396,2847,5,1.0
10397,2847,6,0.0
10398,2847,7,1.0
10399,2847,8,0.0
10400,2847,9,1.0
10401,2847,10,1.0
10402,2847,11,2.0
10403,2847,12,1.0
10404,2847,1,1.0
10405,2847,2,0.0
10406,2847,3,0.0
10407,2847,4,1.0
10408,2847,5,1.0
10409,2847,6,0.0
10410,2847,7,1.0
10411,2847,8,0.0
10412,2847,9,1.0
10413,2847,10,1.0
10414,2847,11,2.0
10415,2847,12,1.0
10416,2855,1,1.0
10417,2855,2,0.0
10418,2855,3,0.0
10419,2855,4,2.0
10420,2855,5,1.0
10421,2855,6,0.0
10422,2855,7,0.0
10423,2855,8,0.0
10424,2855,9,1.0
10425,2855,10,1.0
10426,2855,11,2.0
10427,2855,12,1.0
10428,2855,1,1.0
10429,2855,2,0.0
10430,2855,3,0.0
10431,2855,4,2.0
10432,2855,5,1.0
10433,2855,6,0.0
10434,2855,7,0.0
10435,2855,8,0.0
10436,2855,9,1.0
10437,2855,10,1.0
10438,2855,11,2.0
10439,2855,12,1.0
10440,2860,1,1.0
10441,2860,2,0.0
10442,2860,3,1.0
10443,2860,4,1.0
10444,2860,5,1.0
10445,2860,6,0.0
10446,2860,7,0.0
10447,2860,8,0.0
10448,2860,9,1.0
10449,2860,10,1.0
10450,2860,11,2.0
10451,2860,12,1.0
10452,2860,1,1.0
10453,2860,2,0.0
10454,2860,3,1.0
10455,2860,4,1.0
10456,2860,5,1.0
10457,2860,6,0.0
10458,2860,7,0.0
10459,2860,8,0.0
10460,2860,9,1.0
10461,2860,10,1.0
10462,2860,11,2.0
10463,2860,12,1.0
10464,2867,1,1.0
10465,2867,2,0.0
10466,2867,3,0.0
10467,2867,4,1.0
10468,2867,5,1.0
10469,2867,6,0.0
10470,2867,7,0.0
10471,2867,8,1.0
10472,2867,9,1.0
10473,2867,10,1.0
10474,2867,11,3.0
10475,2867,12,1.0
10476,2867,1,1.0
10477,2867,2,0.0
10478,2867,3,0.0
10479,2867,4,1.0
10480,2867,5,1.0
10481,2867,6,0.0
10482,2867,7,0.0
10483,2867,8,1.0
10484,2867,9,1.0
10485,2867,10,1.0
10486,2867,11,3.0
10487,2867,12,1.0
10488,2877,1,1.0
10489,2877,2,0.0
10490,2877,3,0.0
10491,2877,4,2.0
10492,2877,5,1.0
10493,2877,6,0.0
10494,2877,7,0.0
10495,2877,8,0.0
10496,2877,9,1.0
10497,2877,10,1.0
10498,2877,11,3.0
10499,2877,12,1.0
10500,2877,1,1.0
10501,2877,2,0.0
10502,2877,3,0.0
10503,2877,4,2.0
10504,2877,5,1.0
10505,2877,6,0.0
10506,2877,7,0.0
10507,2877,8,0.0
10508,2877,9,1.0
10509,2877,10,1.0
10510,2877,11,3.0
10511,2877,12,1.0
10512,2889,1,1.0
10513,2889,2,0.0
10514,2889,3,0.0
10515,2889,4,1.0
10516,2889,5,1.0
10517,2889,6,0.0
10518,2889,7,0.0
10519,2889,8,1.0
10520,2889,9,1.0
10521,2889,10,1.0
10522,2889,11,3.0
10523,2889,12,1.0
10524,2889,1,1.0
10525,2889,2,0.0
10526,2889,3,0.0
10527,2889,4,1.0
10528,2889,5,1.0
10529,2889,6,0.0
10530,2889,7,0.0
10531,2889,8,1.0
10532,2889,9,1.0
10533,2889,10,1.0
10534,2889,11,3.0
10535,2889,12,1.0
10536,2894,1,1.0
10537,2894,2,0.0
10538,2894,3,0.0
10539,2894,4,1.0
10540,2894,5,1.0
10541,2894,6,0.0
10542,2894,7,1.0
10543,2894,8,0.0
10544,2894,9,1.0
10545,2894,10,1.0
10546,2894,11,2.0
10547,2894,12,1.0
10548,2894,1,1.0
10549,2894,2,0.0
10550,2894,3,0.0
10551,2894,4,1.0
10552,2894,5,1.0
10553,2894,6,0.0
10554,2894,7,1.0
10555,2894,8,0.0
10556,2894,9,1.0
10557,2894,10,1.0
10558,2894,11,2.0
10559,2894,12,1.0
10560,2910,1,1.0
10561,2910,2,0.0
10562,2910,3,0.0
10563,2910,4,1.0
10564,2910,5,1.0
10565,2910,6,0.0
10566,2910,7,1.0
10567,2910,8,0.0
10568,2910,9,1.0
10569,2910,10,1.0
10570,2910,11,2.0
10571,2910,12,1.0
10572,2910,1,1.0
10573,2910,2,0.0
10574,2910,3,0.0
10575,2910,4,1.0
10576,2910,5,1.0
10577,2910,6,0.0
10578,2910,7,1.0
10579,2910,8,0.0
10580,2910,9,1.0
10581,2910,10,1.0
10582,2910,11,2.0
10583,2910,12,1.0
10584,2929,1,1.0
10585,2929,2,0.0
10586,2929,3,0.0
10587,2929,4,1.0
10588,2929,5,1.0
10589,2929,6,0.0
10590,2929,7,1.0
10591,2929,8,0.0
10592,2929,9,1.0
10593,2929,10,1.0
10594,2929,11,2.0
10595,2929,12,1.0
10596,2929,1,1.0
10597,2929,2,0.0
10598,2929,3,0.0
10599,2929,4,1.0
10600,2929,5,1.0
10601,2929,6,0.0
10602,2929,7,1.0
10603,2929,8,0.0
10604,2929,9,1.0
10605,2929,10,1.0
10606,2929,11,2.0
10607,2929,12,1.0
10608,2932,1,1.0
10609,2932,2,0.0
10610,2932,3,1.0
10611,2932,4,1.0
10612,2932,5,1.0
10613,2932,6,0.0
10614,2932,7,0.0
10615,2932,8,0.0
10616,2932,9,1.0
10617,2932,10,1.0
10618,2932,11,2.0
10619,2932,12,1.0
10620,2932,1,1.0
10621,2932,2,0.0
10622,2932,3,1.0
10623,2932,4,1.0
10624,2932,5,1.0
10625,2932,6,0.0
10626,2932,7,0.0
10627,2932,8,0.0
10628,2932,9,1.0
10629,2932,10,1.0
10630,2932,11,2.0
10631,2932,12,1.0
10632,2934,1,1.0
10633,2934,2,0.0
10634,2934,3,0.0
10635,2934,4,2.0
10636,2934,5,1.0
10637,2934,6,0.0
10638,2934,7,0.0
10639,2934,8,0.0
10640,2934,9,1.0
10641,2934,10,1.0
10642,2934,11,2.0
10643,2934,12,1.0
10644,2934,1,1.0
10645,2934,2,0.0
10646,2934,3,0.0
10647,2934,4,2.0
10648,2934,5,1.0
10649,2934,6,0.0
10650,2934,7,0.0
10651,2934,8,0.0
10652,2934,9,1.0
10653,2934,10,1.0
10654,2934,11,2.0
10655,2934,12,1.0
10656,2945,1,1.0
10657,2945,2,0.0
10658,2945,3,0.0
10659,2945,4,1.0
10660,2945,5,1.0
10661,2945,6,0.0
10662,2945,7,1.0
10663,2945,8,0.0
10664,2945,9,1.0
10665,2945,10,1.0
10666,2945,11,2.0
10667,2945,12,1.0
10668,2945,1,1.0
10669,2945,2,0.0
10670,2945,3,0.0
10671,2945,4,1.0
10672,2945,5,1.0
10673,2945,6,0.0
10674,2945,7,1.0
10675,2945,8,0.0
10676,2945,9,1.0
10677,2945,10,1.0
10678,2945,11,2.0
10679,2945,12,1.0
10680,2950,1,2.0
10681,2950,2,0.0
10682,2950,3,1.0
10683,2950,4,1.0
10684,2950,5,1.0
10685,2950,6,1.0
10686,2950,7,0.0
10687,2950,8,0.0
10688,2950,9,2.0
10689,2950,10,1.0
10690,2950,11,3.0
10691,2950,12,1.0
10692,2950,1,2.0
10693,2950,2,0.0
10694,2950,3,1.0
10695,2950,4,1.0
10696,2950,5,1.0
10697,2950,6,1.0
10698,2950,7,0.0
10699,2950,8,0.0
10700,2950,9,2.0
10701,2950,10,1.0
10702,2950,11,3.0
10703,2950,12,1.0
10704,2954,1,1.0
10705,2954,2,0.0
10706,2954,3,0.0
10707,2954,4,1.0
10708,2954,5,1.0
10709,2954,6,0.0
10710,2954,7,0.0
10711,2954,8,0.0
10712,2954,9,1.0
10713,2954,10,1.0
10714,2954,11,2.0
10715,2954,12,2.0
10716,2954,1,1.0
10717,2954,2,0.0
10718,2954,3,0.0
10719,2954,4,1.0
10720,2954,5,1.0
10721,2954,6,0.0
10722,2954,7,0.0
10723,2954,8,0.0
10724,2954,9,1.0
10725,2954,10,1.0
10726,2954,11,2.0
10727,2954,12,2.0
10728,2958,1,1.0
10729,2958,2,0.0
10730,2958,3,0.0
10731,2958,4,1.0
10732,2958,5,1.0
10733,2958,6,0.0
10734,2958,7,0.0
10735,2958,8,0.0
10736,2958,9,1.0
10737,2958,10,1.0
10738,2958,11,2.0
10739,2958,12,1.0
10740,2958,1,1.0
10741,2958,2,0.0
10742,2958,3,0.0
10743,2958,4,1.0
10744,2958,5,1.0
10745,2958,6,0.0
10746,2958,7,0.0
10747,2958,8,0.0
10748,2958,9,1.0
10749,2958,10,1.0
10750,2958,11,2.0
10751,2958,12,1.0
10752,2966,1,1.0
10753,2966,2,0.0
10754,2966,3,0.0
10755,2966,4,1.0
10756,2966,5,1.0
10757,2966,6,0.0
10758,2966,7,0.0
10759,2966,8,0.0
10760,2966,9,2.0
10761,2966,10,1.0
10762,2966,11,2.0
10763,2966,12,1.0
10764,2966,1,1.0
10765,2966,2,0.0
10766,2966,3,0.0
10767,2966,4,1.0
10768,2966,5,1.0
10769,2966,6,0.0
10770,2966,7,0.0
10771,2966,8,0.0
10772,2966,9,2.0
10773,2966,10,1.0
10774,2966,11,2.0
10775,2966,12,1.0
10776,2976,1,1.0
10777,2976,2,0.0
10778,2976,3,0.0
10779,2976,4,2.0
10780,2976,5,1.0
10781,2976,6,0.0
10782,2976,7,0.0
10783,2976,8,0.0
10784,2976,9,1.0
10785,2976,10,1.0
10786,2976,11,3.0
10787,2976,12,1.0
10788,2976,1,1.0
10789,2976,2,0.0
10790,2976,3,0.0
10791,2976,4,2.0
10792,2976,5,1.0
10793,2976,6,0.0
10794,2976,7,0.0
10795,2976,8,0.0
10796,2976,9,1.0
10797,2976,10,1.0
10798,2976,11,3.0
10799,2976,12,1.0
10800,2984,1,1.0
10801,2984,2,0.0
10802,2984,3,0.0
10803,2984,4,2.0
10804,2984,5,1.0
10805,2984,6,0.0
10806,2984,7,0.0
10807,2984,8,0.0
10808,2984,9,1.0
10809,2984,10,1.0
10810,2984,11,3.0
10811,2984,12,1.0
10812,2984,1,1.0
10813,2984,2,0.0
10814,2984,3,0.0
10815,2984,4,2.0
10816,2984,5,1.0
10817,2984,6,0.0
10818,2984,7,0.0
10819,2984,8,0.0
10820,2984,9,1.0
10821,2984,10,1.0
10822,2984,11,3.0
10823,2984,12,1.0
10824,2992,1,1.0
10825,2992,2,0.0
10826,2992,3,0.0
10827,2992,4,1.0
10828,2992,5,1.0
10829,2992,6,0.0
10830,2992,7,0.0
10831,2992,8,0.0
10832,2992,9,1.0
10833,2992,10,1.0
10834,2992,11,2.0
10835,2992,12,2.0
10836,2992,1,1.0
10837,2992,2,0.0
10838,2992,3,0.0
10839,2992,4,1.0
10840,2992,5,1.0
10841,2992,6,0.0
10842,2992,7,0.0
10843,2992,8,0.0
10844,2992,9,1.0
10845,2992,10,1.0
10846,2992,11,2.0
10847,2992,12,2.0
10848,3004,1,1.0
10849,3004,2,0.0
10850,3004,3,0.0
10851,3004,4,2.0
10852,3004,5,1.0
10853,3004,6,0.0
10854,3004,7,0.0
10855,3004,8,0.0
10856,3004,9,1.0
10857,3004,10,1.0
10858,3004,11,3.0
10859,3004,12,1.0
10860,3004,1,1.0
10861,3004,2,0.0
10862,3004,3,0.0
10863,3004,4,2.0
10864,3004,5,1.0
10865,3004,6,0.0
10866,3004,7,0.0
10867,3004,8,0.0
10868,3004,9,1.0
10869,3004,10,1.0
10870,3004,11,3.0
10871,3004,12,1.0
10872,3008,1,1.0
10873,3008,2,0.0
10874,3008,3,0.0
10875,3008,4,2.0
10876,3008,5,1.0
10877,3008,6,0.0
10878,3008,7,0.0
10879,3008,8,0.0
10880,3008,9,1.0
10881,3008,10,1.0
10882,3008,11,3.0
10883,3008,12,1.0
10884,3008,1,1.0
10885,3008,2,0.0
10886,3008,3,0.0
10887,3008,4,2.0
10888,3008,5,1.0
10889,3008,6,0.0
10890,3008,7,0.0
10891,3008,8,0.0
10892,3008,9,1.0
10893,3008,10,1.0
10894,3008,11,3.0
10895,3008,12,1.0
10896,3033,1,1.0
10897,3033,2,0.0
10898,3033,3,0.0
10899,3033,4,1.0
10900,3033,5,1.0
10901,3033,6,0.0
10902,3033,7,0.0
10903,3033,8,0.0
10904,3033,9,1.0
10905,3033,10,1.0
10906,3033,11,2.0
10907,3033,12,2.0
10908,3033,1,1.0
10909,3033,2,0.0
10910,3033,3,0.0
10911,3033,4,1.0
10912,3033,5,1.0
10913,3033,6,0.0
10914,3033,7,0.0
10915,3033,8,0.0
10916,3033,9,1.0
10917,3033,10,1.0
10918,3033,11,2.0
10919,3033,12,2.0
10920,3054,1,1.0
10921,3054,2,0.0
10922,3054,3,0.0
10923,3054,4,1.0
10924,3054,5,1.0
10925,3054,6,0.0
10926,3054,7,0.0
10927,3054,8,0.0
10928,3054,9,1.0
10929,3054,10,1.0
10930,3054,11,2.0
10931,3054,12,1.0
10932,3054,1,1.0
10933,3054,2,0.0
10934,3054,3,0.0
10935,3054,4,1.0
10936,3054,5,1.0
10937,3054,6,0.0
10938,3054,7,0.0
10939,3054,8,0.0
10940,3054,9,1.0
10941,3054,10,1.0
10942,3054,11,2.0
10943,3054,12,1.0
10944,3057,1,1.0
10945,3057,2,0.0
10946,3057,3,0.0
10947,3057,4,1.0
10948,3057,5,1.0
10949,3057,6,0.0
10950,3057,7,0.0
10951,3057,8,0.0
10952,3057,9,1.0
10953,3057,10,1.0
10954,3057,11,3.0
10955,3057,12,1.0
10956,3057,1,1.0
10957,3057,2,0.0
10958,3057,3,0.0
10959,3057,4,1.0
10960,3057,5,1.0
10961,3057,6,0.0
10962,3057,7,0.0
10963,3057,8,0.0
10964,3057,9,1.0
10965,3057,10,1.0
10966,3057,11,3.0
10967,3057,12,1.0
10968,3069,1,1.0
10969,3069,2,0.0
10970,3069,3,0.0
10971,3069,4,1.0
10972,3069,5,1.0
10973,3069,6,0.0
10974,3069,7,1.0
10975,3069,8,0.0
10976,3069,9,1.0
10977,3069,10,1.0
10978,3069,11,2.0
10979,3069,12,1.0
10980,3069,1,1.0
10981,3069,2,0.0
10982,3069,3,0.0
10983,3069,4,1.0
10984,3069,5,1.0
10985,3069,6,0.0
10986,3069,7,1.0
10987,3069,8,0.0
10988,3069,9,1.0
10989,3069,10,1.0
10990,3069,11,2.0
10991,3069,12,1.0
10992,3082,1,1.0
10993,3082,2,0.0
10994,3082,3,0.0
10995,3082,4,1.0
10996,3082,5,1.0
10997,3082,6,0.0
10998,3082,7,0.0
10999,3082,8,0.0
11000,3082,9,1.0
11001,3082,10,2.0
11002,3082,11,2.0
11003,3082,12,2.0
11004,3082,1,1.0
11005,3082,2,0.0
11006,3082,3,0.0
11007,3082,4,1.0
11008,3082,5,1.0
11009,3082,6,0.0
11010,3082,7,0.0
11011,3082,8,0.0
11012,3082,9,1.0
11013,3082,10,2.0
11014,3082,11,2.0
11015,3082,12,2.0
11016,3086,1,1.0
11017,3086,2,0.0
11018,3086,3,0.0
11019,3086,4,1.0
11020,3086,5,1.0
11021,3086,6,0.0
11022,3086,7,1.0
11023,3086,8,0.0
11024,3086,9,1.0
11025,3086,10,1.0
11026,3086,11,2.0
11027,3086,12,1.0
11028,3086,1,1.0
11029,3086,2,0.0
11030,3086,3,0.0
11031,3086,4,1.0
11032,3086,5,1.0
11033,3086,6,0.0
11034,3086,7,1.0
11035,3086,8,0.0
11036,3086,9,1.0
11037,3086,10,1.0
11038,3086,11,2.0
11039,3086,12,1.0
11040,3096,1,1.0
11041,3096,2,0.0
11042,3096,3,0.0
11043,3096,4,1.0
11044,3096,5,1.0
11045,3096,6,0.0
11046,3096,7,0.0
11047,3096,8,0.0
11048,3096,9,1.0
11049,3096,10,1.0
11050,3096,11,2.0
11051,3096,12,1.0
11052,3096,1,1.0
11053,3096,2,0.0
11054,3096,3,0.0
11055,3096,4,1.0
11056,3096,5,1.0
11057,3096,6,0.0
11058,3096,7,0.0
11059,3096,8,0.0
11060,3096,9,1.0
11061,3096,10,1.0
11062,3096,11,2.0
11063,3096,12,1.0
11064,3098,1,1.0
11065,3098,2,0.0
11066,3098,3,0.0
11067,3098,4,1.0
11068,3098,5,1.0
11069,3098,6,0.0
11070,3098,7,0.0
11071,3098,8,0.0
11072,3098,9,1.0
11073,3098,10,1.0
11074,3098,11,2.0
11075,3098,12,1.0
11076,3098,1,1.0
11077,3098,2,0.0
11078,3098,3,0.0
11079,3098,4,1.0
11080,3098,5,1.0
11081,3098,6,0.0
11082,3098,7,0.0
11083,3098,8,0.0
11084,3098,9,1.0
11085,3098,10,1.0
11086,3098,11,2.0
11087,3098,12,1.0
11088,3103,1,1.0
11089,3103,2,0.0
11090,3103,3,0.0
11091,3103,4,2.0
11092,3103,5,1.0
11093,3103,6,0.0
11094,3103,7,0.0
11095,3103,8,0.0
11096,3103,9,1.0
11097,3103,10,1.0
11098,3103,11,3.0
11099,3103,12,1.0
11100,3103,1,1.0
11101,3103,2,0.0
11102,3103,3,0.0
11103,3103,4,2.0
11104,3103,5,1.0
11105,3103,6,0.0
11106,3103,7,0.0
11107,3103,8,0.0
11108,3103,9,1.0
11109,3103,10,1.0
11110,3103,11,3.0
11111,3103,12,1.0
11112,3109,1,1.0
11113,3109,2,0.0
11114,3109,3,0.0
11115,3109,4,1.0
11116,3109,5,1.0
11117,3109,6,0.0
11118,3109,7,0.0
11119,3109,8,0.0
11120,3109,9,2.0
11121,3109,10,1.0
11122,3109,11,2.0
11123,3109,12,1.0
11124,3109,1,1.0
11125,3109,2,0.0
11126,3109,3,0.0
11127,3109,4,1.0
11128,3109,5,1.0
11129,3109,6,0.0
11130,3109,7,0.0
11131,3109,8,0.0
11132,3109,9,2.0
11133,3109,10,1.0
11134,3109,11,2.0
11135,3109,12,1.0
11136,3114,1,2.0
11137,3114,2,0.0
11138,3114,3,0.0
11139,3114,4,1.0
11140,3114,5,1.0
11141,3114,6,1.0
11142,3114,7,0.0
11143,3114,8,0.0
11144,3114,9,1.0
11145,3114,10,1.0
11146,3114,11,2.0
11147,3114,12,1.0
11148,3114,1,2.0
11149,3114,2,0.0
11150,3114,3,0.0
11151,3114,4,1.0
11152,3114,5,1.0
11153,3114,6,1.0
11154,3114,7,0.0
11155,3114,8,0.0
11156,3114,9,1.0
11157,3114,10,1.0
11158,3114,11,2.0
11159,3114,12,1.0
11160,3115,1,1.0
11161,3115,2,0.0
11162,3115,3,0.0
11163,3115,4,1.0
11164,3115,5,1.0
11165,3115,6,0.0
11166,3115,7,0.0
11167,3115,8,0.0
11168,3115,9,1.0
11169,3115,10,1.0
11170,3115,11,2.0
11171,3115,12,1.0
11172,3115,1,1.0
11173,3115,2,0.0
11174,3115,3,0.0
11175,3115,4,1.0
11176,3115,5,1.0
11177,3115,6,0.0
11178,3115,7,0.0
11179,3115,8,0.0
11180,3115,9,1.0
11181,3115,10,1.0
11182,3115,11,2.0
11183,3115,12,1.0
11184,3121,1,1.0
11185,3121,2,0.0
11186,3121,3,0.0
11187,3121,4,1.0
11188,3121,5,1.0
11189,3121,6,0.0
11190,3121,7,1.0
11191,3121,8,0.0
11192,3121,9,1.0
11193,3121,10,1.0
11194,3121,11,2.0
11195,3121,12,1.0
11196,3121,1,1.0
11197,3121,2,0.0
11198,3121,3,0.0
11199,3121,4,1.0
11200,3121,5,1.0
11201,3121,6,0.0
11202,3121,7,1.0
11203,3121,8,0.0
11204,3121,9,1.0
11205,3121,10,1.0
11206,3121,11,2.0
11207,3121,12,1.0
11208,3138,1,1.0
11209,3138,2,0.0
11210,3138,3,0.0
11211,3138,4,1.0
11212,3138,5,1.0
11213,3138,6,0.0
11214,3138,7,0.0
11215,3138,8,0.0
11216,3138,9,2.0
11217,3138,10,1.0
11218,3138,11,2.0
11219,3138,12,1.0
11220,3138,1,1.0
11221,3138,2,0.0
11222,3138,3,0.0
11223,3138,4,1.0
11224,3138,5,1.0
11225,3138,6,0.0
11226,3138,7,0.0
11227,3138,8,0.0
11228,3138,9,2.0
11229,3138,10,1.0
11230,3138,11,2.0
11231,3138,12,1.0
11232,3156,1,1.0
11233,3156,2,0.0
11234,3156,3,0.0
11235,3156,4,1.0
11236,3156,5,1.0
11237,3156,6,0.0
11238,3156,7,1.0
11239,3156,8,0.0
11240,3156,9,1.0
11241,3156,10,1.0
11242,3156,11,2.0
11243,3156,12,1.0
11244,3156,1,1.0
11245,3156,2,0.0
11246,3156,3,0.0
11247,3156,4,1.0
11248,3156,5,1.0
11249,3156,6,0.0
11250,3156,7,1.0
11251,3156,8,0.0
11252,3156,9,1.0
11253,3156,10,1.0
11254,3156,11,2.0
11255,3156,12,1.0
11256,3164,1,1.0
11257,3164,2,0.0
11258,3164,3,0.0
11259,3164,4,1.0
11260,3164,5,1.0
11261,3164,6,0.0
11262,3164,7,0.0
11263,3164,8,0.0
11264,3164,9,1.0
11265,3164,10,1.0
11266,3164,11,2.0
11267,3164,12,2.0
11268,3164,1,1.0
11269,3164,2,0.0
11270,3164,3,0.0
11271,3164,4,1.0
11272,3164,5,1.0
11273,3164,6,0.0
11274,3164,7,0.0
11275,3164,8,0.0
11276,3164,9,1.0
11277,3164,10,1.0
11278,3164,11,2.0
11279,3164,12,2.0
11280,3168,1,1.0
11281,3168,2,0.0
11282,3168,3,0.0
11283,3168,4,1.0
11284,3168,5,1.0
11285,3168,6,0.0
11286,3168,7,0.0
11287,3168,8,0.0
11288,3168,9,1.0
11289,3168,10,1.0
11290,3168,11,2.0
11291,3168,12,2.0
11292,3168,1,1.0
11293,3168,2,0.0
11294,3168,3,0.0
11295,3168,4,1.0
11296,3168,5,1.0
11297,3168,6,0.0
11298,3168,7,0.0
11299,3168,8,0.0
11300,3168,9,1.0
11301,3168,10,1.0
11302,3168,11,2.0
11303,3168,12,2.0
11304,3169,1,1.0
11305,3169,2,0.0
11306,3169,3,0.0
11307,3169,4,1.0
11308,3169,5,1.0
11309,3169,6,0.0
11310,3169,7,1.0
11311,3169,8,0.0
11312,3169,9,1.0
11313,3169,10,1.0
11314,3169,11,2.0
11315,3169,12,1.0
11316,3169,1,1.0
11317,3169,2,0.0
