cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,0
3155,3131307005010,3131307,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,32.98,FEATURE_05_VALUE_03,2,0.13667902438627802,0.170647028455301,111.14798646,3.49725077230955,,,,,,,,,8
3157,1709500003003,1709500,,FEATURE_02_VALUE_02,False,36.5,FEATURE_05_VALUE_03,7,0.187150594943089,0.19337069116785102,38.15232734,10.7517889782217,,,,,,,,,13
3158,1709500003003,1709500,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.16,FEATURE_05_VALUE_02,4,0.187150594943089,0.19337069116785102,38.15232734,10.7517889782217,,,,,,,,,13
3159,1709500003003,1709500,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,13.2,FEATURE_05_VALUE_06,3,0.187150594943089,0.19337069116785102,38.15232734,10.7517889782217,,,,,,,,,13
3160,-1,-1,,FEATURE_02_VALUE_02,False,20.0,FEATURE_05_VALUE_03,3,0.187150594943089,0.19337069116785102,38.15232734,10.7517889782217,,,,,,,,,0
3161,4105805005002,4105805,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,24.45,FEATURE_05_VALUE_03,3,0.168921519796663,0.16765931392066,83.01874387,1.72093343429476,,,,,,,,,1
3162,4106902005032,4106902,,FEATURE_02_VALUE_02,True,28.59,FEATURE_05_VALUE_03,2,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,,1
3163,4122206003002,4122206,,FEATURE_02_VALUE_02,False,21.27,FEATURE_05_VALUE_03,3,0.168921519796663,0.16765931392066,7.83407891,6.20501365103003,,,,,,,,,1
3165,4120804001001,4120804,,FEATURE_02_VALUE_02,False,24.34,FEATURE_05_VALUE_03,3,0.168921519796663,0.16765931392066,7.64956752,9.0711175616836,,,,,,,,,1
3166,4104006003002,4104006,,FEATURE_02_VALUE_02,False,25.6,FEATURE_05_VALUE_03,2,0.168921519796663,0.16765931392066,13.26143784,4.7822864111331596,,,,,,,,,1
3167,4100400003003,4100400,,FEATURE_02_VALUE_02,False,25.43,FEATURE_05_VALUE_03,3,0.168921519796663,0.16765931392066,38.67562927,1.7719500310091298,,,,,,,,,1
3170,3300407003007,3300407,,FEATURE_02_VALUE_02,False,51.85,FEATURE_05_VALUE_03,5,0.0673670535671018,0.0940869960129477,66.5898549,3.33490815107134,,,100.0,95.0,66.7,100.0,99.2,97.9,4
3171,3304003001001,3304003,,FEATURE_02_VALUE_02,False,24.88,FEATURE_05_VALUE_03,2,0.0673670535671018,0.0940869960129477,6.85445962,7.1844241684029,,,,,,,,,4
3172,3300407003007,3300407,,FEATURE_02_VALUE_02,False,42.0,FEATURE_05_VALUE_03,2,0.0673670535671018,0.0940869960129477,66.5898549,3.33490815107134,,,,,,,,,4
3173,3300407003006,3300407,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,4.0,FEATURE_05_VALUE_06,3,0.0673670535671018,0.0940869960129477,66.5898549,3.33490815107134,,,,,,,,,4
3174,3509502005028,3509502,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,40.56,FEATURE_05_VALUE_03,3,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,,,,,,,,,27
3175,3304805003001,3304805,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,40.46,FEATURE_05_VALUE_03,5,0.19817750386437502,0.18171278274924102,9.41375517,5.30461766968146,,,,,,,,,4
3176,3538709005008,3538709,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,31.05,FEATURE_05_VALUE_06,4,0.226762845005806,0.203901727090584,207.51377522,5.620144642086201,,,,,,,,,19
3177,3547809005005,3547809,,FEATURE_02_VALUE_03,True,70.65,FEATURE_05_VALUE_05,11,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3178,3547809005009,3547809,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,9.15,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3179,3547809005016,3547809,,FEATURE_02_VALUE_03,True,24.85,FEATURE_05_VALUE_06,9,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3180,3547809005002,3547809,,FEATURE_02_VALUE_03,True,37.88,FEATURE_05_VALUE_06,7,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3181,3547809005005,3547809,,FEATURE_02_VALUE_03,True,28.0,FEATURE_05_VALUE_03,8,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3183,3547809005018,3547809,,FEATURE_02_VALUE_03,True,37.38,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3184,3547809005018,3547809,,FEATURE_02_VALUE_03,True,46.51,FEATURE_05_VALUE_03,8,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3185,3547809005001,3547809,,FEATURE_02_VALUE_03,True,52.4,FEATURE_05_VALUE_05,14,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3187,3547809005012,3547809,,FEATURE_02_VALUE_03,True,34.41,FEATURE_05_VALUE_03,5,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3188,3547809005022,3547809,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,11.91,FEATURE_05_VALUE_06,7,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3189,3547809005020,3547809,,FEATURE_02_VALUE_03,True,27.94,FEATURE_05_VALUE_03,7,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3190,3556404003002,3556404,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,45.95,FEATURE_05_VALUE_03,10,0.160409617667103,0.147062006779482,17.39692271,4.783887865668429,,,,,,,,,6
3191,3519071005009,3519071,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,31.87,FEATURE_05_VALUE_03,1,0.18165982132119599,0.17793854192416197,88.49153693,3.24345863895208,,,,,,,,,27
3192,5101803003003,5101803,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,30.61,FEATURE_05_VALUE_05,1,0.312349277067565,0.290219973804577,27.12039406,3.4247748210555202,,,,,,,,,15
3193,5107040003002,5107040,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,12.15,FEATURE_05_VALUE_06,4,0.2765768589069231,0.243112148152702,35.08594174,5.224387440572589,,,,,,,,,15
3194,5106307001001,5106307,,FEATURE_02_VALUE_06,False,45.88,FEATURE_05_VALUE_03,5,0.410691692087716,0.388173516448566,6.44693712,14.2761968211668,,,,,,,,,15
3195,4113205003002,4113205,,FEATURE_02_VALUE_04,False,24.87,FEATURE_05_VALUE_03,3,0.235999940171361,0.27495452399394704,11.92609625,6.30821961015203,,,100.0,97.3,100.0,100.0,94.4,97.6,1
3196,4314803003001,4314803,,FEATURE_02_VALUE_06,False,26.44,FEATURE_05_VALUE_03,2,0.162312689963456,0.17314321514552802,12.02277151,8.82508678002,,,,,,,,,9
3198,3101607003003,3101607,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,36.1,FEATURE_05_VALUE_03,5,0.137586536127142,0.134658346743747,35.98477955,3.8113629433885596,,,95.2,70.4,100.0,100.0,94.7,92.4,8
3201,4319901003003,4319901,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,40.6,FEATURE_05_VALUE_03,7,0.116197735939536,0.117093552085394,32.51142608,5.02765208647562,,,100.0,90.0,100.0,100.0,99.4,98.1,9
3202,4319901003003,4319901,,FEATURE_02_VALUE_06,False,25.0,FEATURE_05_VALUE_06,3,0.116197735939536,0.117093552085394,32.51142608,5.02765208647562,,,,,,,,,9
3203,3119401003005,3119401,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,26.86,FEATURE_05_VALUE_06,4,0.13667902438627802,0.170647028455301,40.7795592,4.57193017748233,,,,,,,,,8
3204,4314050003001,4314050,,FEATURE_02_VALUE_06,False,25.0,FEATURE_05_VALUE_03,8,0.116197735939536,0.117093552085394,22.28764154,3.60451285008831,,,,,,,,,9
3205,4316006001001,4316006,,FEATURE_02_VALUE_06,False,21.65,FEATURE_05_VALUE_03,3,0.140449240676218,0.136630796487754,7.13768334,14.4843568945539,,,,,,,,,9
3207,2905602003001,2905602,,FEATURE_02_VALUE_04,False,30.0,FEATURE_05_VALUE_03,4,0.126779222250718,0.121543513648109,9.16878906,9.03696117119017,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,,,,,,,10
3209,3550308005050,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,49.24,FEATURE_05_VALUE_05,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,99.4,88.2,80.0,100.0,92.8,94.8,6
3210,3131307005004,3131307,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,41.07,FEATURE_05_VALUE_03,1,0.13667902438627802,0.170647028455301,111.14798646,3.49725077230955,,,,,,,,,8
3211,3546603003001,3546603,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,14.14,FEATURE_05_VALUE_06,2,0.17458673967363902,0.17592674785708398,16.63144413,6.379992344009191,,,,,,,,,6
3212,3528502003001,3528502,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,6.94,FEATURE_05_VALUE_06,4,0.188875419036427,0.191677597009298,31.32826201,5.41576855171517,,,,,,,,,19
3214,3534401005010,3534401,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,76.0,FEATURE_05_VALUE_05,13,0.20949501049637198,0.22247544692786303,295.98887328,3.59792989505558,,,,,,,,,19
3215,3534401005010,3534401,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,48.35,FEATURE_05_VALUE_05,8,0.20949501049637198,0.22247544692786303,295.98887328,3.59792989505558,,,,,,,,,19
3216,3136702005005,3136702,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,35.08,FEATURE_05_VALUE_05,8,0.104638759550524,0.098191378187481,260.19592702,2.70132040541417,,,,,,,,,16
3217,4118204003005,4118204,,FEATURE_02_VALUE_06,False,29.57,FEATURE_05_VALUE_05,4,0.223646938710778,0.24786506586551,55.39496178,5.973715651135009,,,,,,,,,1
3218,3524303003002,3524303,,FEATURE_02_VALUE_02,False,56.62,FEATURE_05_VALUE_03,3,0.217695383616102,0.216985312284916,41.10695679,2.63782643102084,,,,,,,,,19
3219,-1,-1,,FEATURE_02_VALUE_02,False,31.15,FEATURE_05_VALUE_03,3,0.103695265084397,0.17795390350617302,10.159212199999999,5.99304806424548,,,,,,,,,0
3220,1600279003001,1600279,,FEATURE_02_VALUE_02,False,35.5,FEATURE_05_VALUE_03,5,0.0711125170316977,0.0833482612043536,23.21483044,4.37521876093805,,,,,,,,,28
3221,3550308005100,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,29.25,FEATURE_05_VALUE_07,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,98.6,89.5,93.3,100.0,94.4,88.9,6
3222,3550308005299,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,33.48,FEATURE_05_VALUE_05,12,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_06,FEATURE_12_VALUE_01,99.2,90.4,100.0,100.0,93.2,93.8,6
3223,5217401003001,5217401,,FEATURE_02_VALUE_04,False,33.83,FEATURE_05_VALUE_03,6,0.20608952061063399,0.203901697636269,10.96148718,6.51402143113051,,,,,,,,,3
3224,3304557005053,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,51.03,FEATURE_05_VALUE_03,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,,,,,,,,,4
3225,3201209003003,3201209,,FEATURE_02_VALUE_04,True,22.34,FEATURE_05_VALUE_06,3,0.15743095149898098,0.13216360292927,87.88382509,2.39576046228594,,,,,,,,,20
3226,3550308005117,3550308,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,16.19,FEATURE_05_VALUE_06,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
3227,3510609005002,3510609,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,49.37,FEATURE_05_VALUE_06,9,0.20949501049637198,0.22247544692786303,168.84047762,1.52946514603843,,,,,,,,,27
3228,5102678003001,5102678,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,63.94,FEATURE_05_VALUE_03,11,0.2765768589069231,0.243112148152702,18.40873451,5.2646818815972996,,,,,,,,,15
3229,3534401005010,3534401,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,47.7,FEATURE_05_VALUE_06,5,0.20949501049637198,0.22247544692786303,295.98887328,3.59792989505558,,,,,,,,,19
3230,3538709005013,3538709,,FEATURE_02_VALUE_03,False,30.56,FEATURE_05_VALUE_06,7,0.226762845005806,0.203901727090584,207.51377522,5.620144642086201,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,77.2,100.0,100.0,73.8,86.6,19
3231,3131901003002,3131901,,FEATURE_02_VALUE_06,False,41.32,FEATURE_05_VALUE_03,7,0.12156472357526402,0.11717244166488601,19.10400662,4.01864651985211,,,,,,,,,8
3232,3145901003001,3145901,,FEATURE_02_VALUE_06,False,25.3,FEATURE_05_VALUE_03,5,0.132030960316266,0.131017949085746,14.88595559,10.4577897461372,,,,,,,,,16
3233,3145901003001,3145901,,FEATURE_02_VALUE_06,False,26.59,FEATURE_05_VALUE_03,7,0.132030960316266,0.131017949085746,14.88595559,10.4577897461372,,,,,,,,,16
3234,3556800001001,3556800,,FEATURE_02_VALUE_06,False,35.73,FEATURE_05_VALUE_03,3,0.217695383616102,0.216985312284916,8.11867626,10.853049706967699,,,,,,,,,6
3235,3506102003003,3506102,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,9.0,FEATURE_05_VALUE_06,2,0.217695383616102,0.216985312284916,33.72892057,7.729269455215321,,,,,,,,,27
3237,2304400005033,2304400,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,56.6,FEATURE_05_VALUE_05,12,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,,,,,,,21
3238,3534401005010,3534401,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,46.84,FEATURE_05_VALUE_06,5,0.20949501049637198,0.22247544692786303,295.98887328,3.59792989505558,,,,,,,,,19
3239,3550308005177,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,36.05,FEATURE_05_VALUE_05,3,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
3240,2915601003002,2915601,,FEATURE_02_VALUE_02,False,32.65,FEATURE_05_VALUE_03,6,0.137499891173627,0.130946186030302,20.8148479,2.9740219185415397,,,,,,,,,10
3241,2931350003005,2931350,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,21.16,FEATURE_05_VALUE_06,2,0.137499891173627,0.130946186030302,61.63655973,3.1684874908113905,,,,,,,,,10
3242,2900801001001,2900801,,FEATURE_02_VALUE_02,False,19.25,FEATURE_05_VALUE_03,3,0.137499891173627,0.130946186030302,4.67920787,8.59032729146981,,,,,,,,,10
3244,3304201003005,3304201,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,36.32,FEATURE_05_VALUE_05,10,0.0673670535671018,0.0940869960129477,47.89891845,5.59042918523488,,,,,,,,,4
3245,2211001003016,2211001,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,35.7,FEATURE_05_VALUE_06,5,0.16729067138883802,0.16055741817687602,410.13469953,1.77673542632767,,,,,,,,,7
3246,3304706003002,3304706,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,40.9,FEATURE_05_VALUE_03,3,0.139235312961765,0.173084149415319,9.28891474,4.856962455680219,,,,,,,,,4
3247,-1,-1,FEATURE_01_VALUE_06,FEATURE_02_VALUE_03,False,15.75,FEATURE_05_VALUE_06,6,0.18825544276392497,0.19117935727112195,461.35374554,3.45244941421798,,,,,,,,,0
3248,3535705001001,3535705,,FEATURE_02_VALUE_06,False,30.08,FEATURE_05_VALUE_03,1,0.188523042729739,0.183745317232202,2.79969667,31.7965023847377,,,,,,,,,19
3249,3552403005008,3552403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,24.69,FEATURE_05_VALUE_06,2,0.18165982132119599,0.17793854192416197,123.01707292,4.5120415107819,,,,,,,,,6
3250,3104304001001,3104304,,FEATURE_02_VALUE_06,False,19.5,FEATURE_05_VALUE_03,2,0.137586536127142,0.134658346743747,4.84435254,13.568521031207599,,,,,,,,,8
3253,3548708005006,3548708,,FEATURE_02_VALUE_03,True,35.37,FEATURE_05_VALUE_05,6,0.19010222782583397,0.179139940969186,374.34233659,2.69302567555161,,,,,,,,,6
3254,3550308005129,3550308,,FEATURE_02_VALUE_03,True,51.61,FEATURE_05_VALUE_05,13,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
3255,3548708005019,3548708,,FEATURE_02_VALUE_03,True,25.66,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,374.34233659,2.69302567555161,,,,,,,,,6
3256,3547809005023,3547809,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,4.5,FEATURE_05_VALUE_06,4,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3257,3547809005019,3547809,,FEATURE_02_VALUE_03,True,33.72,FEATURE_05_VALUE_06,7,0.19010222782583397,0.179139940969186,357.88894021,8.58900888469608,,,,,,,,,6
3258,3548708005003,3548708,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,37.51,FEATURE_05_VALUE_06,4,0.19010222782583397,0.179139940969186,374.34233659,2.69302567555161,,,,,,,,,6
3259,3548708005007,3548708,,FEATURE_02_VALUE_03,True,24.55,FEATURE_05_VALUE_06,6,0.19010222782583397,0.179139940969186,374.34233659,2.69302567555161,,,,,,,,,6
3260,3548708005018,3548708,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,31.9,FEATURE_05_VALUE_03,4,0.19010222782583397,0.179139940969186,374.34233659,2.69302567555161,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,,6
3262,3548708005006,3548708,,FEATURE_02_VALUE_03,True,24.38,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,374.34233659,2.69302567555161,,,,,,,,,6
3264,1600303005001,1600303,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,33.35,FEATURE_05_VALUE_06,4,0.10761919863155,0.10308254735258698,325.53112019,1.97294435639267,,,,,,,,,28
3265,1600303005012,1600303,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,29.16,FEATURE_05_VALUE_03,6,0.10761919863155,0.10308254735258698,325.53112019,1.97294435639267,,,,,,,,,28
3266,2933307005008,2933307,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,50.9,FEATURE_05_VALUE_03,7,0.134654243381425,0.131481348728959,116.19405798,2.9134982373335694,,,,,,,,,10
3267,2802908003001,2802908,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,True,39.7,FEATURE_05_VALUE_05,2,0.272391323821779,0.26751235783391897,34.12124984,4.27478305475997,,,,,,,,,18
3268,3306008003001,3306008,,FEATURE_02_VALUE_02,True,30.59,FEATURE_05_VALUE_02,5,0.14038878711715802,0.127938947510433,24.7947033,11.3544610415826,,,,,,,,,4
3269,3550308005112,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,49.18,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
3270,5203906001001,5203906,,FEATURE_02_VALUE_06,False,26.5,FEATURE_05_VALUE_03,1,0.23532826285737,0.226891250215207,3.27949475,31.689025034329802,,,,,,,,,3
3271,3508702001001,3508702,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,6.0,FEATURE_05_VALUE_06,2,0.160409617667103,0.147062006779482,4.14254458,10.539629005059,,,,,,,,,27
3272,3503307003007,3503307,,FEATURE_02_VALUE_02,False,27.67,FEATURE_05_VALUE_06,8,0.16336292178731399,0.15969210353688598,60.83061611,3.1033011365840397,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,,27
3273,3136702005014,3136702,,FEATURE_02_VALUE_02,False,29.35,FEATURE_05_VALUE_03,3,0.104638759550524,0.098191378187481,260.19592702,2.70132040541417,,,,,,,,,16
3275,1302603005012,1302603,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,True,9.0,FEATURE_05_VALUE_02,4,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,,,,,,,29
3276,3514403003001,3514403,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,True,10.83,FEATURE_05_VALUE_06,2,0.0792090453694301,0.169462265798024,21.28928582,10.9058389861932,,,,,,,,,27
3277,3514403003002,3514403,,FEATURE_02_VALUE_02,True,62.0,FEATURE_05_VALUE_03,5,0.0792090453694301,0.169462265798024,21.28928582,10.9058389861932,,,,,,,,,27
3278,3526001001001,3526001,,FEATURE_02_VALUE_02,False,26.35,FEATURE_05_VALUE_03,1,0.0792090453694301,0.169462265798024,8.233833,9.967108541812019,,,,,,,,,19
3279,3555109001001,3555109,,FEATURE_02_VALUE_02,False,32.94,FEATURE_05_VALUE_03,2,0.0792090453694301,0.169462265798024,6.41216141,13.198706526760398,,,,,,,,,6
3280,3535408001001,3535408,,FEATURE_02_VALUE_02,False,24.8,FEATURE_05_VALUE_03,2,0.0792090453694301,0.169462265798024,6.47223115,12.938284383490698,,,,,,,,,19
3281,3536406001001,3536406,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,10.13,FEATURE_05_VALUE_06,2,0.0792090453694301,0.169462265798024,2.38421622,28.649190660363804,,,,,,,,,19
3282,-1,-1,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,34.09,FEATURE_05_VALUE_06,4,0.21676335025073104,0.21158341309842102,46.98686942,2.6363660330600296,,,,,,,,,0
3283,3510609005005,3510609,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,32.15,FEATURE_05_VALUE_05,10,0.20949501049637198,0.22247544692786303,168.84047762,1.52946514603843,,,,,,,,,27
3286,4114807003002,4114807,,FEATURE_02_VALUE_06,False,42.59,FEATURE_05_VALUE_03,3,0.149256821995988,0.155121866537068,11.28840657,5.8159823194137505,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,,1
3288,1507607003001,1507607,,FEATURE_02_VALUE_02,False,46.9,FEATURE_05_VALUE_03,3,0.13800161636664698,0.16083757789913197,14.99395927,3.57513138607844,,,,,,,,,5
3289,5300108005003,5300108,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,24.22,FEATURE_05_VALUE_06,3,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,,25
3290,5300108005001,5300108,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,74.72,FEATURE_05_VALUE_05,12,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,25
3291,-1,-1,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,50.35,FEATURE_05_VALUE_05,10,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,0
3292,5300108005002,5300108,,FEATURE_02_VALUE_03,True,29.85,FEATURE_05_VALUE_06,3,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,25
3293,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,32.99,FEATURE_05_VALUE_06,3,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,0
3295,5300108005003,5300108,,FEATURE_02_VALUE_03,True,8.0,FEATURE_05_VALUE_02,4,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,25
3296,-1,-1,,FEATURE_02_VALUE_03,True,52.61,FEATURE_05_VALUE_03,3,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,0
3297,3552205005017,3552205,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,True,23.3,FEATURE_05_VALUE_02,4,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,,6
3298,3522703003001,3522703,,FEATURE_02_VALUE_06,False,34.0,FEATURE_05_VALUE_03,3,0.183696638072003,0.18760963909243103,18.83243665,4.72333089294571,,,,,,,,,19
3299,3552700001001,3552700,,FEATURE_02_VALUE_06,False,26.79,FEATURE_05_VALUE_03,3,0.183696638072003,0.18760963909243103,6.01802156,12.593665386310699,,,,,,,,,6
3300,3519600003001,3519600,,FEATURE_02_VALUE_06,False,36.13,FEATURE_05_VALUE_03,3,0.183696638072003,0.18760963909243103,24.69215497,6.938541865426981,,,,,,,,,27
3302,4126256003005,4126256,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,40.2,FEATURE_05_VALUE_03,2,0.149256821995988,0.155121866537068,31.256125300000004,3.3194653447818,,,,,,,,,1
3303,4314902004036,4314902,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,24.52,FEATURE_05_VALUE_06,5,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,,,,,,,9
3304,3127701005010,3127701,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,45.7,FEATURE_05_VALUE_03,5,0.179198298159682,0.18571914671907,91.33986882,2.5147020257721002,,,,,,,,,8
3305,3507605003009,3507605,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,52.78,FEATURE_05_VALUE_05,6,0.17845901846104,0.174987368965328,75.67797745,3.1120654778576498,,,,,,,,,27
3306,3550308005053,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,37.46,FEATURE_05_VALUE_05,9,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,98.8,85.8,100.0,100.0,93.0,94.5,6
3308,2613503003001,2613503,,FEATURE_02_VALUE_03,False,30.0,FEATURE_05_VALUE_03,3,0.192653627825003,0.191330900903316,7.47341306,5.938771268224599,,,,,,,,,2
3309,2605103003001,2605103,,FEATURE_02_VALUE_03,False,32.83,FEATURE_05_VALUE_03,4,0.11320465855609299,0.13116639622362,11.07023296,5.52730488613752,,,,,,,,,2
3311,2614105003002,2614105,,FEATURE_02_VALUE_03,False,31.27,FEATURE_05_VALUE_03,3,0.11320465855609299,0.13116639622362,9.45289047,8.48248367121893,,,,,,,,,2
3312,2613909003003,2613909,,FEATURE_02_VALUE_03,False,30.73,FEATURE_05_VALUE_03,4,0.13639249983438098,0.15970130723436599,31.84828917,5.92754172989378,,,,,,,,,2
3313,2600104003002,2600104,,FEATURE_02_VALUE_03,False,26.7,FEATURE_05_VALUE_03,4,0.13639249983438098,0.15970130723436599,13.91345822,8.172382794410089,,,,,,,,,2
3314,5105903001001,5105903,,FEATURE_02_VALUE_06,False,27.57,FEATURE_05_VALUE_03,3,0.21028867397801998,0.167499230544558,4.86454362,13.3698776656194,,,,,,,,,15
3315,5103502001001,5103502,,FEATURE_02_VALUE_06,False,25.02,FEATURE_05_VALUE_03,3,0.23625904151244398,0.228328409002389,9.83466334,9.494872768704901,,,,,,,,,15
